,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
124,124,174-17-000013,23-Feb-2018,22-Mar-2018,"Improvments 4th main, 15th cross to 14th cross road in 6th sector HSR layout",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,Varun R,9999999999,,First and Final,000135,23-Feb-2018,000022,11-Jun-2018,000077,12-Jun-2018,007139,08-Jan-2020,000344 / 10-Jan-2020 in RTGS,1184403,Eleven Lakh Eighty Four Thousand Four Hundred Three,102299,One Lakh Two Thousand Two Hundred Ninety Nine,1082104,Ten Lakh Eighty Two Thousand One Hundred Four
125,125,174-17-000018,23-Feb-2018,16-Mar-2018,Improvments 8th B main road in 7th sector HSR Layout in ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,VARUN R,9999999999,,First and Final,000136,23-Feb-2018,000021,11-Jun-2018,000076,12-Jun-2018,007138,08-Jan-2020,000344 / 10-Jan-2020 in RTGS,1183199,Eleven Lakh Eighty Three Thousand One Hundred Ninety Nine,99148,Ninety Nine Thousand One Hundred Fourty Eight,1084051,Ten Lakh Eighty Four Thousand Fifty One
126,126,174-18-000013,16-Feb-2018,10-Apr-2018,Desilting of Drains in HSR Layout Ward no 174,174 HSR Layout,Executive Engineer Project Division Bomanahalli Zone,"P3330 Special Development works at Ward No.92,98,108,128,173,174,181,183 ( 8 wards Rs.2.00 Cr. Each)",KRIDL,9999999999,,Running,000025,16-Feb-2018,000025,18-Sep-2018,000025,18-Sep-2018,001308,25-Jun-2020,000117 / 03-Jul-2020 in RTGS,3406900,Thirty Four Lakh Six Thousand Nine Hundred ,280864,Two Lakh Eighty  Thousand Eight Hundred Sixty Four,3126036,Thirty One Lakh Twenty Six Thousand Thirty Six
127,127,174-18-000014,17-Feb-2018,13-Apr-2018,Pothole filling of Roads in HSR Layout Ward no 174,174 HSR Layout,Executive Engineer Project Division Bomanahalli Zone,"P3330 Special Development works at Ward No.92,98,108,128,173,174,181,183 ( 8 wards Rs.2.00 Cr. Each)",KRIDL,9999999999,,First and Final,000026,16-Feb-2018,000012,28-May-2018,000012,28-May-2018,005645,03-Oct-2019,000213 / 10-Oct-2019 in RTGS,4198071,Fourty One Lakh Ninety Eight Thousand Seventy One,391515,Three Lakh Ninety One Thousand Five Hundred Fifteen,3806556,Thirty Eight Lakh Six Thousand Five Hundred Fifty Six
128,128,174-18-000001,21-Nov-2017,16-Jan-2018,Improvement of road from Haraluru road to Somasudrapalya main road in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P0541 Commissioner Discretionary Grants,M/s KRIDL,8971800957,,First and Final,000131,10-Feb-2018,000031,10-Feb-2018,000049,10-Feb-2018,003653,18-Jul-2019,000122 / 23-Jul-2019 in RTGS,9569451,Ninety Five Lakh Sixty Nine Thousand Four Hundred Fifty One,892457,Eight Lakh Ninety Two Thousand Four Hundred Fifty Seven,8676994,Eighty Six Lakh Seventy Six Thousand Nine Hundred Ninety Four
129,129,174-16-000040,01-Jan-2018,28-Mar-2018,Improvements to Road Paving Concrete Cross Roads in Ibblur Village at Ward No 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",K Sharath,9986021987,,First and Final,000058,06-Jan-2018,000026,30-Jun-2018,000083,30-Jun-2018,005465,28-Aug-2018,000187 / 03-Sep-2018 in RTGS,1071636,Ten Lakh Seventy One Thousand Six Hundred Thirty Six,93830,Ninety Three Thousand Eight Hundred Thirty ,977806,Nine Lakh Seventy Seven Thousand Eight Hundred Six
130,130,174-16-000041,01-Jan-2018,28-Mar-2018,Improvements to Road Paving Concrete Cross Roads in Ibblur Village 1st Cross Roads at Ward No 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",K Sharath,9986021987,,First and Final,000059,06-Jan-2018,000025,30-Jun-2018,000084,30-Jun-2018,005468,28-Aug-2018,000187 / 03-Sep-2018 in RTGS,443400,Four Lakh Fourty Three Thousand Four Hundred ,41765,Fourty One Thousand Seven Hundred Sixty Five,401635,Four Lakh One Thousand Six Hundred Thirty Five
131,131,174-16-000003,15-Jun-2017,20-Jul-2017,Emergency works  in Ward No. 174 HSR Layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K C Krishna Reddy,9886717376,,Final,000047,14-Dec-2017,000020,14-Dec-2017,000033,14-Dec-2017,002188,24-Sep-2020,000254 / 15-Jan-2021 in RTGS,1030046,Ten Lakh Thirty  Thousand Fourty Six,88891,Eighty Eight Thousand Eight Hundred Ninety One,941155,Nine Lakh Fourty One Thousand One Hundred Fifty Five
132,132,174-17-000082,23-Oct-2017,18-Dec-2017,Improvements to road drain and culvert at 18th cross road Between (24th main road Bescom office south side) water tank road in ward no 174 HSR Layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P2178 Works sanctioned by Dy. Mayor,Anand kumar ,9900261616,,First and Final,000038,06-Dec-2017,000035,29-Jul-2018,000097,30-Jul-2018,006154,07-Nov-2019,000269 / 18-Nov-2019 in RTGS,2607344,Twenty Six Lakh Seven Thousand Three Hundred Fourty Four,2607343,Twenty Six Lakh Seven Thousand Three Hundred Fourty Three,1,One
133,133,174-18-000002,12-Sep-2017,28-Nov-2017,Improvement of road from Somasundrapalya lake to Rock view apartment in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P0541 Commissioner Discretionary Grants,KRIDL,9999999999,,Final,000022,21-Nov-2017,000025,24-Jan-2018,000040,24-Jan-2018,003137,27-Jun-2019,000096 / 01-Jul-2019 in RTGS,5737769,Fifty Seven Lakh Thirty Seven Thousand Seven Hundred Sixty Nine,663787,Six Lakh Sixty Three Thousand Seven Hundred Eighty Seven,5073982,Fifty  Lakh Seventy Three Thousand Nine Hundred Eighty Two
134,134,174-18-000001,21-Nov-2017,16-Jan-2018,Improvement of road from Haraluru road to Somasudrapalya main road in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P0541 Commissioner Discretionary Grants,KRIDL,9999999999,,First and Final,000026,21-Nov-2017,000064,30-Oct-2018,,           ,,           ,Under Process in Asst. Exec. Engineer,1,One,0,,1,One
135,135,174-17-000008,12-Sep-2017,19-Feb-2018,Construction of Culverts in HSR Layout in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,Sampangiramareddy,9999999999,,First and Final,000019,26-Sep-2017,000039,31-Mar-2018,000067,31-Mar-2018,005081,12-Sep-2019,000194 / 21-Sep-2019 in RTGS,2433000,Twenty Four Lakh Thirty Three Thousand ,208834,Two Lakh Eight Thousand Eight Hundred Thirty Four,2224166,Twenty Two Lakh Twenty Four Thousand One Hundred Sixty Six
136,136,174-17-000009,04-Sep-2017,30-Apr-2019,"Construction of road at 1st cross, 6th main,  Near suncity app in ibbaluru Village ward no -174",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,SHASHIKIRAN M,9999999999,,First and Final,000014,22-Sep-2017,000018,31-May-2019,000037,31-May-2019,,           ,000130 / 02-Aug-2021 in RTGS,975981,Nine Lakh Seventy Five Thousand Nine Hundred Eighty One,114026,One Lakh Fourteen Thousand Twenty Six,861955,Eight Lakh Sixty One Thousand Nine Hundred Fifty Five
137,137,174-17-000011,04-Sep-2017,30-Apr-2019,Improvements road in 7th main from 14th cross to 15th cross ward no-174.,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,SHASHIKIRAN M,9999999999,,First and Final,000015,22-Sep-2017,000016,31-May-2019,000035,31-May-2019,,           ,000130 / 02-Aug-2021 in RTGS,487636,Four Lakh Eighty Seven Thousand Six Hundred Thirty Six,50789,Fifty  Thousand Seven Hundred Eighty Nine,436847,Four Lakh Thirty Six Thousand Eight Hundred Fourty Seven
138,138,174-17-000019,04-Sep-2017,30-Apr-2019,Improvments mangammanapalya Vensa prime appt  cross road 7th sector HSR Layout ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,SHASHIKIRAN M,9999999999,,First and Final,000013,22-Sep-2017,000017,31-May-2019,000036,31-May-2019,,           ,000130 / 02-Aug-2021 in RTGS,976597,Nine Lakh Seventy Six Thousand Five Hundred Ninety Seven,115055,One Lakh Fifteen Thousand Fifty Five,861542,Eight Lakh Sixty One Thousand Five Hundred Fourty Two
139,139,174-17-000022,04-Sep-2017,30-Apr-2019,Improvments 17th C main road 3rd  sector HSR Layout in ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,SHASHIKIRAN M,9999999999,,First and Final,000016,22-Sep-2017,000019,31-May-2019,000038,31-May-2019,,           ,000130 / 02-Aug-2021 in RTGS,979391,Nine Lakh Seventy Nine Thousand Three Hundred Ninety One,98111,Ninety Eight Thousand One Hundred Eleven,881280,Eight Lakh Eighty One Thousand Two Hundred Eighty 
140,140,174-17-000027,20-Aug-2017,29-Dec-2017,Providing RCC drain and pavings road in Rajeevgandhi nagara ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,B CHANDRASHEKAR,9999999999,,First and Final,000017,22-Sep-2017,000021,29-Dec-2017,000035,29-Dec-2017,002787,17-Jun-2019,000089 / 20-Jun-2019 in RTGS,1016313,Ten Lakh Sixteen Thousand Three Hundred Thirteen,90015,Ninety  Thousand Fifteen,926298,Nine Lakh Twenty Six Thousand Two Hundred Ninety Eight
141,141,174-17-000026,01-Sep-2017,11-Jun-2018,Improvement all cross roads  in CC paving in Ibbaluru village ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,H M MUNISWAMY,9999999999,,First and Final,000011,18-Sep-2017,000024,13-Jun-2018,000081,14-Jun-2018,008071,24-Jan-2020,000370 / 03-Feb-2020 in RTGS,1444553,Fourteen Lakh Fourty Four Thousand Five Hundred Fifty Three,131811,One Lakh Thirty One Thousand Eight Hundred Eleven,1312742,Thirteen Lakh Twelve Thousand Seven Hundred Fourty Two
142,142,174-14-000005,18-Aug-2014,27-Jul-2015,CONSTRUCTION OF  CULVERTS AT 6TH SECTOR IN WARD NO 174 HSR LAYOUT,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,Sri. Sampangi,9845353525,,Running,000005,20-Jul-2017,000003,21-Jul-2017,000263,28-Sep-2015,004763,14-Aug-2017,000191 / 22-Aug-2017 in RTGS,440744,Four Lakh Fourty  Thousand Seven Hundred Fourty Four,55341,Fifty Five Thousand Three Hundred Fourty One,385403,Three Lakh Eighty Five Thousand Four Hundred Three
143,143,174-15-000026,20-Feb-2016,19-Feb-2017,Providing Electrical maintenance and repairs to BBMP Buildings in Bommanahalli Constituency ward no 174 175 189 190 188 187 186 and 193,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",M/s Ramya Electricals,9448522800,,Final,000008,14-Jul-2017,000015,15-Jul-2017,000013,15-Jul-2017,006309,25-Sep-2017,000236 / 27-Sep-2017 in RTGS,169362,One Lakh Sixty Nine Thousand Three Hundred Sixty Two,11910,Eleven Thousand Nine Hundred Ten,157452,One Lakh Fifty Seven Thousand Four Hundred Fifty Two
144,144,174-15-000027,20-Feb-2016,19-Aug-2016,Providing Electrical Maintenance and repairs to Parks and Play grounds in ward no 174 190 and 191.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",M/s Ramya Electricals,9448522800,,Final,000007,14-Jul-2017,000014,15-Jul-2017,000012,15-Jul-2017,006310,25-Sep-2017,000236 / 27-Sep-2017 in RTGS,304860,Three Lakh Four Thousand Eight Hundred Sixty ,22865,Twenty Two Thousand Eight Hundred Sixty Five,281995,Two Lakh Eighty One Thousand Nine Hundred Ninety Five
145,145,174-17-000014,05-Apr-2018,10-May-2018,Improvments 16th B cross to 3rd main road in 6th sector HSR Layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,Sathyanarayana Gowda,9632655556,,First and Final,000248,30-Jun-2017,000048,28-Sep-2018,000121,28-Sep-2018,001123,24-Jun-2020,000095 / 26-Jun-2020 in RTGS,472046,Four Lakh Seventy Two Thousand Fourty Six,47096,Fourty Seven Thousand Ninety Six,424950,Four Lakh Twenty Four Thousand Nine Hundred Fifty 
146,146,174-16-000020,22-Jul-2016,28-Feb-2017,Providing water through tankers to  Ibbaluru  Agara Parngipalya and Ellukunte in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1802 Water Supply New Areas,Sri.Srinivasa R,9845652652,,First and Final,00041A,30-Jun-2017,000087,30-Jun-2017,000095,30-Jun-2017,008103,20-Dec-2018,000301 / 21-Dec-2018 in RTGS,496868,Four Lakh Ninety Six Thousand Eight Hundred Sixty Eight,39218,Thirty Nine Thousand Two Hundred Eighteen,457650,Four Lakh Fifty Seven Thousand Six Hundred Fifty 
147,147,174-12-000022,23-Jul-2012,28-May-2013,Improvement and asphalting to 16th cross road from Hosur main road to 4th Main road  Rajeev Gandhi nagar ( Gundthop) in 7th Sector of HSR layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,Sri.N.Manjunath,9740246979,,First and Final,000147,30-Jun-2017,000078,16-Dec-2015,000339,17-Dec-2015,003880,22-Jul-2019,000124 / 25-Jul-2019 in RTGS,1045595,Ten Lakh Fourty Five Thousand Five Hundred Ninety Five,147084,One Lakh Fourty Seven Thousand Eighty Four,898511,Eight Lakh Ninety Eight Thousand Five Hundred Eleven
148,148,174-15-000024,23-Nov-2011,17-Apr-2015,Improvements to road and drain at 2nd main 6th sector of ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P0613 Redoing of Road cut Portions (Deposit Contributions),M/s.KRIDL,9845652652,,First and Final,00100A,30-Jun-2017,000001,09-Oct-2015,000009,10-Apr-2015,,           ,000028 / 11-May-2021 in RTGS,1305628,Thirteen Lakh Five Thousand Six Hundred Twenty Eight,177466,One Lakh Seventy Seven Thousand Four Hundred Sixty Six,1128162,Eleven Lakh Twenty Eight Thousand One Hundred Sixty Two
149,149,174-17-000012,15-Jun-2017,26-Jul-2017,Improvments 31st main road behaind nift collage 2nd sector HSR Layout ward no-174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K C KRISHNA REDDY,9844021711,,First and Final,000172,15-Jun-2017,000016,21-Nov-2017,000025,21-Nov-2017,005934,25-Oct-2019,000265 / 12-Nov-2019 in RTGS,693899,Six Lakh Ninety Three Thousand Eight Hundred Ninety Nine,58057,Fifty Eight Thousand Fifty Seven,635842,Six Lakh Thirty Five Thousand Eight Hundred Fourty Two
150,150,174-17-000081,13-Jun-2017,31-Jul-2017,CC paving to roads in Agara village  of ward no 174,174 HSR Layout,Executive Engineer Project Division Bomanahalli Zone,"P3172 Special Development works in ward No.177,78,97, 57,99,100,68,11,126,168, 113,02, 181,03, 21,33,23,24,27 ,59,53,57,81,47, 45,72, 50,91,92,117,145,146,147,148,151,152, 122,134, 157, 84,85,150,163, 179,180, 170, 171, 175,176, 173,174, 186,189, 190,193,185,191,194, 195,196, 127, (Rs.200 lakhs each ward)",KRIDL,9999999999,,First and Final,000022,12-Jun-2017,000057,22-Feb-2018,000057,26-Feb-2018,005011,11-Sep-2019,000194 / 21-Sep-2019 in RTGS,4939361,Fourty Nine Lakh Thirty Nine Thousand Three Hundred Sixty One,461670,Four Lakh Sixty One Thousand Six Hundred Seventy ,4477691,Fourty Four Lakh Seventy Seven Thousand Six Hundred Ninety One
151,151,174-17-000078,13-Jun-2017,30-Jun-2017,Improvements to drain in HSR Layout 1st sector in ward no 174,174 HSR Layout,Executive Engineer Project Division Bomanahalli Zone,"P3172 Special Development works in ward No.177,78,97, 57,99,100,68,11,126,168, 113,02, 181,03, 21,33,23,24,27 ,59,53,57,81,47, 45,72, 50,91,92,117,145,146,147,148,151,152, 122,134, 157, 84,85,150,163, 179,180, 170, 171, 175,176, 173,174, 186,189, 190,193,185,191,194, 195,196, 127, (Rs.200 lakhs each ward)",KRIDL,9999999999,,First and Final,000023,12-Jun-2017,000022,30-Jun-2017,000019,30-Jun-2017,009586,02-Mar-2019,000370 / 07-Mar-2019 in RTGS,4943880,Fourty Nine Lakh Fourty Three Thousand Eight Hundred Eighty ,671188,Six Lakh Seventy One Thousand One Hundred Eighty Eight,4272692,Fourty Two Lakh Seventy Two Thousand Six Hundred Ninety Two
152,152,174-17-000079,13-Jun-2017,30-Jun-2017,Improvements to drain in HSR Layout 2nd sector of ward no 174,174 HSR Layout,Executive Engineer Project Division Bomanahalli Zone,"P3172 Special Development works in ward No.177,78,97, 57,99,100,68,11,126,168, 113,02, 181,03, 21,33,23,24,27 ,59,53,57,81,47, 45,72, 50,91,92,117,145,146,147,148,151,152, 122,134, 157, 84,85,150,163, 179,180, 170, 171, 175,176, 173,174, 186,189, 190,193,185,191,194, 195,196, 127, (Rs.200 lakhs each ward)",KRIDL,9999999999,,First and Final,000021,12-Jun-2017,000021,30-Jun-2017,000021,30-Jun-2017,009400,22-Feb-2019,000359 / 25-Feb-2019 in RTGS,4948169,Fourty Nine Lakh Fourty Eight Thousand One Hundred Sixty Nine,671769,Six Lakh Seventy One Thousand Seven Hundred Sixty Nine,4276400,Fourty Two Lakh Seventy Six Thousand Four Hundred 
153,153,174-17-000080,13-Jun-2017,30-Jun-2017,Improvements to drain in HSR Layout 3rd sector of ward no 174,174 HSR Layout,Executive Engineer Project Division Bomanahalli Zone,"P3172 Special Development works in ward No.177,78,97, 57,99,100,68,11,126,168, 113,02, 181,03, 21,33,23,24,27 ,59,53,57,81,47, 45,72, 50,91,92,117,145,146,147,148,151,152, 122,134, 157, 84,85,150,163, 179,180, 170, 171, 175,176, 173,174, 186,189, 190,193,185,191,194, 195,196, 127, (Rs.200 lakhs each ward)",KRIDL,9999999999,,First and Final,000020,12-Jun-2017,000020,30-Jun-2017,000020,30-Jun-2017,009398,22-Feb-2019,000359 / 25-Feb-2019 in RTGS,4949143,Fourty Nine Lakh Fourty Nine Thousand One Hundred Fourty Three,671901,Six Lakh Seventy One Thousand Nine Hundred One,4277242,Fourty Two Lakh Seventy Seven Thousand Two Hundred Fourty Two
154,154,174-17-000023,09-Jun-2017,07-Aug-2017,Improvments 30th main and cross road 2nd sector HSR Layout in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K C KRISHNA REDDY,9844021711,,First and Final,000157,09-Jun-2017,000015,21-Nov-2017,000024,21-Nov-2017,002187,24-Sep-2020,000254 / 15-Jan-2021 in RTGS,809600,Eight Lakh Nine Thousand Six Hundred ,69867,Sixty Nine Thousand Eight Hundred Sixty Seven,739733,Seven Lakh Thirty Nine Thousand Seven Hundred Thirty Three
155,155,174-13-000022,18-Mar-2013,28-Jul-2016,Improvements to drain and providing covering slab between 22nd cross  to 25th  cross  in 3rd sector of HSR Layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P2363 Special development works in Ward No. 65  152  174  28  126  107  102  86  38  45  49,Sri.B.Chandrashekar,9980211136,,First and Final,000409,01-Jun-2017,000032,29-Jul-2016,000153,29-Jul-2016,011029,28-Mar-2018,000009 / 10-Apr-2018 in RTGS,2028167,Twenty  Lakh Twenty Eight Thousand One Hundred Sixty Seven,298530,Two Lakh Ninety Eight Thousand Five Hundred Thirty ,1729637,Seventeen Lakh Twenty Nine Thousand Six Hundred Thirty Seven
156,156,174-16-000009,27-May-2017,07-Aug-2017,Improvements to road and drain at Ellukute From Citizen Bakery to Ellukunte Govt School  in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K C KRISHNA REDDY,9844021711,,First and Final,0154/1,27-May-2017,000014,21-Nov-2017,000023,21-Nov-2017,005933,25-Oct-2019,000265 / 12-Nov-2019 in RTGS,684762,Six Lakh Eighty Four Thousand Seven Hundred Sixty Two,61193,Sixty One Thousand One Hundred Ninety Three,623569,Six Lakh Twenty Three Thousand Five Hundred Sixty Nine
157,157,174-17-000007,27-May-2017,15-Jul-2017,Providing and Fixing sign boards in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K C KRISHNA REDDY,9999999999,,First and Final,000154,27-May-2017,000013,21-Nov-2017,000022,21-Nov-2017,002186,24-Sep-2020,000254 / 15-Jan-2021 in RTGS,512941,Five Lakh Twelve Thousand Nine Hundred Fourty One,39256,Thirty Nine Thousand Two Hundred Fifty Six,473685,Four Lakh Seventy Three Thousand Six Hundred Eighty Five
158,158,174-17-000025,24-May-2017,31-May-2019,Improvement all cross roads  in CC paving in Somasundrapalya village ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,H M MUNISWAMY,9999999999,,First and Final,000152,24-May-2017,000035,28-Jun-2019,000073,28-Jun-2019,,           ,000216 / 01-Oct-2021 in RTGS,1377789,Thirteen Lakh Seventy Seven Thousand Seven Hundred Eighty Nine,164715,One Lakh Sixty Four Thousand Seven Hundred Fifteen,1213074,Twelve Lakh Thirteen Thousand Seventy Four
159,159,174-17-000024,31-May-2017,05-Jul-2017,Improvement all cross roads  in CC paving in agara village ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K J SANTHOSH,9999999999,,First and Final,0153/1,24-May-2017,000006,23-Sep-2017,000010,23-Sep-2017,003159,27-Jun-2019,000096 / 01-Jul-2019 in RTGS,1534025,Fifteen Lakh Thirty Four Thousand Twenty Five,167207,One Lakh Sixty Seven Thousand Two Hundred Seven,1366818,Thirteen Lakh Sixty Six Thousand Eight Hundred Eighteen
160,160,174-17-000024,31-May-2017,05-Jul-2017,Improvement all cross roads  in CC paving in agara village ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K J Santhosh,9663555550,,First and Final,000153,24-May-2017,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,1534025,Fifteen Lakh Thirty Four Thousand Twenty Five,0,,0,
161,161,174-17-000006,01-Apr-2017,11-Jun-2018,De-silting of drains in HSR Layout at ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,H M MUNISWAMY,9999999999,,First and Final,000145,28-Mar-2017,000023,13-Jun-2018,000082,14-Jun-2018,008077,24-Jan-2020,000370 / 03-Feb-2020 in RTGS,976924,Nine Lakh Seventy Six Thousand Nine Hundred Twenty Four,81454,Eighty One Thousand Four Hundred Fifty Four,895470,Eight Lakh Ninety Five Thousand Four Hundred Seventy 
162,162,174-17-000015,20-Mar-2017,30-Jan-2018,Improvments 16th cross to 2nd A main to 5th  A main road in 6th sector HSR Layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,Dasharada Rami Reddy,9036090277,,First and Final,000121,20-Mar-2017,000049,28-Sep-2018,000122,28-Sep-2018,001124,24-Jun-2020,000095 / 26-Jun-2020 in RTGS,1131554,Eleven Lakh Thirty One Thousand Five Hundred Fifty Four,105476,One Lakh Five Thousand Four Hundred Seventy Six,1026078,Ten Lakh Twenty Six Thousand Seventy Eight
163,163,174-17-000016,20-Mar-2017,26-Feb-2018,Improvments 23rd A cross 4th main 6th sector in HSR Layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,DASARADHA RAMI REDDY K,9999999999,,First and Final,000119,20-Mar-2017,000027,30-Jun-2018,000086,30-Jun-2018,008073,24-Jan-2020,000370 / 03-Feb-2020 in RTGS,953033,Nine Lakh Fifty Three Thousand Thirty Three,90070,Ninety  Thousand Seventy ,862963,Eight Lakh Sixty Two Thousand Nine Hundred Sixty Three
164,164,174-17-000021,20-Mar-2017,26-Feb-2018,Improvments 23rd cross and 18th main road 3rd  sector HSR Layout in ward no -174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,DASARADHA RAMI REDDY K,9999999999,,First and Final,000120,20-Mar-2017,000030,30-Jun-2018,000089,30-Jun-2018,007442,16-Jan-2020,000348 / 16-Jan-2020 in RTGS,979769,Nine Lakh Seventy Nine Thousand Seven Hundred Sixty Nine,92378,Ninety Two Thousand Three Hundred Seventy Eight,887391,Eight Lakh Eighty Seven Thousand Three Hundred Ninety One
165,165,174-17-000005,12-Jan-2017,23-Feb-2017,Pothole filling of HSR Layout in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,ANIL KUMAR G,9901652865,,Final,000060,12-Jan-2017,000115,23-Feb-2017,000379,28-Feb-2017,002111,23-May-2017,000068 / 24-May-2017 in RTGS,2996150,Twenty Nine Lakh Ninety Six Thousand One Hundred Fifty ,400891,Four Lakh Eight Hundred Ninety One,2595259,Twenty Five Lakh Ninety Five Thousand Two Hundred Fifty Nine
166,166,174-17-000001,29-Aug-2016,03-Oct-2016,Providing Asphalting and Cement concrete drain from Rajeevgandhi nagar (behind jaguar show room) to 15th cross in ward  174 HSR layout,174 HSR Layout,Executive Engineer Project Division Bomanahalli Zone,P0190 Works sanctioned by Hon Mayor,KRIDL,9999999999,,First and Final,0034/1,26-Aug-2016,000054,03-Oct-2016,000066,28-Oct-2016,003409,07-Jul-2018,000117 / 09-Jul-2018 in RTGS,4442220,Fourty Four Lakh Fourty Two Thousand Two Hundred Twenty ,592892,Five Lakh Ninety Two Thousand Eight Hundred Ninety Two,3849328,Thirty Eight Lakh Fourty Nine Thousand Three Hundred Twenty Eight
167,167,174-16-000019,22-Jul-2016,28-Jan-2017,Providing water through tankers  to  Rajeevgandhi nagara Gundthop  in ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1802 Water Supply New Areas,Sri.Ramu,9845652652,,First and Final,000042,22-Jul-2016,000017,24-Jun-2017,000094,30-Jun-2017,005944,25-Sep-2018,000218 / 27-Sep-2018 in RTGS,496868,Four Lakh Ninety Six Thousand Eight Hundred Sixty Eight,41468,Fourty One Thousand Four Hundred Sixty Eight,455400,Four Lakh Fifty Five Thousand Four Hundred 
168,168,174-16-000033,26-May-2016,09-Aug-2016,"Providing damaged park light fittings, U.G cable and control panel to parks in ward no-174,188 and 193",174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",M/s. Lakshmikantha electricals,9880963202,,First and Final,000009,26-May-2016,000165,09-Aug-2016,000211,10-Aug-2016,008867,04-Jan-2018,000354 / 05-Jan-2018 in RTGS,384060,Three Lakh Eighty Four Thousand Sixty ,23870,Twenty Three Thousand Eight Hundred Seventy ,360190,Three Lakh Sixty  Thousand One Hundred Ninety 
