,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
169,169,159-18-000018,19-Jun-2017,15-Sep-2017,Sinking Energing and Commissioning of Borewells in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,M/s.KRIDL,8904904737,,First and Final,000197,20-Jan-2018,333401,20-Jan-2018,000364,31-Jan-2018,006538,10-Oct-2018,000241 / 16-Oct-2018 in RTGS,2983031,Twenty Nine Lakh Eighty Three Thousand Thirty One,241625,Two Lakh Fourty One Thousand Six Hundred Twenty Five,2741406,Twenty Seven Lakh Fourty One Thousand Four Hundred Six
170,170,159-17-000059,01-Jan-2018,06-Mar-2019,"Providing Consultancy Services for Construction Supervision, Project Management for Construction of 2 Tons capacity Organic Waste Convertor and improvements to surrounding areas in W N 159",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3110 14th Finance Commission Grant Works,M/s. Mecadez  Core Technologies Pvt. Ltd ,9538136111,,First and Final,000171,01-Jan-2018,000255,25-Mar-2019,000002,05-Apr-2019,,21-May-2019,000100 / 05-Jul-2021 in RTGS,74175,Seventy Four Thousand One Hundred Seventy Five,7418,Seven Thousand Four Hundred Eighteen,66757,Sixty Six Thousand Seven Hundred Fifty Seven
171,171,159-18-000075,30-Dec-2017,24-Feb-2018,"Improvements to Compound, Fencing, Walking tract to 4th main Kengeri Upanagar park in ward no 159 Kengeri",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3215 Development of New parks in New Zones  (Each zone Rs.6.CR civil works,M/S.KRIDL,8904904737,,First and Final,000156,30-Dec-2017,333439,09-Mar-2018,000406,09-Mar-2018,002056,24-May-2019,000059 / 25-May-2019 in RTGS,4993150,Fourty Nine Lakh Ninety Three Thousand One Hundred Fifty ,440444,Four Lakh Fourty  Thousand Four Hundred Fourty Four,4552706,Fourty Five Lakh Fifty Two Thousand Seven Hundred Six
172,172,159-18-000076,30-Dec-2017,24-Feb-2018,"Improvements to Compound, Fencing, Walking tract and Surrounding CC Drain at Vinayaka Nagar, Bandemuta and KHB Colony Kengeri Surrounding parks in ward no 159",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3215 Development of New parks in New Zones  (Each zone Rs.6.CR civil works,M/s. KRIDL,8904904737,,First and Final,000157,30-Dec-2017,333440,09-Mar-2018,000405,09-Mar-2018,002048,24-May-2019,000059 / 25-May-2019 in RTGS,4999584,Fourty Nine Lakh Ninety Nine Thousand Five Hundred Eighty Four,416967,Four Lakh Sixteen Thousand Nine Hundred Sixty Seven,4582617,Fourty Five Lakh Eighty Two Thousand Six Hundred Seventeen
173,173,159-17-000045,04-Sep-2017,20-Dec-2017,Improvements Roads and drains in Kengeri upangara MTS layout in ward no 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M/S.KRIDL,8904904737,,First and Final,000151,28-Dec-2017,333373,28-Dec-2017,000305,29-Dec-2017,002710,13-Jun-2019,000088 / 18-Jun-2019 in RTGS,14998722,One Crore Fourty Nine Lakh Ninety Eight Thousand Seven Hundred Twenty Two,1379445,Thirteen Lakh Seventy Nine Thousand Four Hundred Fourty Five,13619277,One Crore Thirty Six Lakh Nineteen Thousand Two Hundred Seventy Seven
174,174,159-18-000017,19-Jun-2017,12-Mar-2018,Maintenance work to the water supply work in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,M/s.KRIDL,8904904737,,First and Final,000110,08-Dec-2017,000081,02-Jun-2018,000119,06-Jun-2018,009985,27-Mar-2019,000391 / 28-Mar-2019 in RTGS,989607,Nine Lakh Eighty Nine Thousand Six Hundred Seven,86658,Eighty Six Thousand Six Hundred Fifty Eight,902949,Nine Lakh Two Thousand Nine Hundred Fourty Nine
175,175,159-18-000002,16-Dec-2017,28-Feb-2018,Providing Concreting to Roads allround temple in Bundemutt in Ward no 159.,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3321 Special Development works at  Yeshwanthpur, Shantinagar, K.R.Puram, Assembly Constituencies Rs.5.00 Cr. Each","Rajesh M S/O M K Gooligowda, ",9886073963,,First and Final,000107,06-Dec-2017,000057,02-May-2018,000103,09-May-2018,006182,12-Nov-2019,000271 / 19-Nov-2019 in RTGS,5438770,Fifty Four Lakh Thirty Eight Thousand Seven Hundred Seventy ,492742,Four Lakh Ninety Two Thousand Seven Hundred Fourty Two,4946028,Fourty Nine Lakh Fourty Six Thousand Twenty Eight
176,176,159-17-000046,06-Dec-2017,08-Mar-2018,Improvements roads and drains in Valagerahalli and 5th main Kengeri upanagara Harsha layout Surrounding area in ward no 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M/S.KRIDL,8904904737,,First and Final,000105,06-Dec-2017,333460,22-Mar-2018,000433,26-Mar-2018,004877,30-Aug-2019,000184 / 12-Sep-2019 in RTGS,12378830,One Crore Twenty Three Lakh Seventy Eight Thousand Eight Hundred Thirty ,1049196,Ten Lakh Fourty Nine Thousand One Hundred Ninety Six,11329634,One Crore Thirteen Lakh Twenty Nine Thousand Six Hundred Thirty Four
177,177,159-18-000001,06-Dec-2017,28-Feb-2018,Drilling Borewells for Water Supply in ward no 159.,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3321 Special Development works at  Yeshwanthpur, Shantinagar, K.R.Puram, Assembly Constituencies Rs.5.00 Cr. Each",M. Rajesh (Sri Nanjundeshwara Construction),9886073963,,First and Final,000108,06-Dec-2017,333458,20-Mar-2018,000427,20-Mar-2018,007634,28-Nov-2018,000280 / 03-Dec-2018 in RTGS,5491428,Fifty Four Lakh Ninety One Thousand Four Hundred Twenty Eight,334976,Three Lakh Thirty Four Thousand Nine Hundred Seventy Six,5156452,Fifty One Lakh Fifty Six Thousand Four Hundred Fifty Two
178,178,159-18-000008,           ,           ,Construction of 2. no. R.O Plants in Ward No. 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3111 State Finance Commission Untied Grant Works,M/S.KRIDL,8904904737,,,000075,25-Nov-2017,,           ,,           ,,           ,Under Process in --,4377835,Fourty Three Lakh Seventy Seven Thousand Eight Hundred Thirty Five,0,,0,
179,179,159-17-000042,04-Jan-2017,20-Nov-2017,Providing drinking water RO plants in ward no 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M/S.KRIDL,9845235505,,First and Final,000007,14-Sep-2017,333354,27-Nov-2017,000245,27-Nov-2017,005546,29-Aug-2018,000191 / 03-Sep-2018 in RTGS,9999525,Ninety Nine Lakh Ninety Nine Thousand Five Hundred Twenty Five,870460,Eight Lakh Seventy  Thousand Four Hundred Sixty ,9129065,Ninety One Lakh Twenty Nine Thousand Sixty Five
180,180,159-17-000044,04-Sep-2017,30-Oct-2017,Improvements to roads and drain in Bandemutt area in ward no 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M/s.KRIDL,9845235505,,First and Final,000011,14-Sep-2017,333349,18-Nov-2017,000239,22-Nov-2017,002167,28-May-2019,000065 / 30-May-2019 in RTGS,7498980,Seventy Four Lakh Ninety Eight Thousand Nine Hundred Eighty ,681266,Six Lakh Eighty One Thousand Two Hundred Sixty Six,6817714,Sixty Eight Lakh Seventeen Thousand Seven Hundred Fourteen
181,181,159-17-000035,06-Jun-2017,05-Jun-2018,Maintenance of electrical Cremitorium furnance and equipments using  necesssery spare parts  tools and skilled man power etc  complete at Kengeri in  ward No 159  of RR Nagar Zone,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,Prema Electrical Enterprises,9845004432,,Second and Final,000001,19-Jul-2017,000052,22-Sep-2018,000053,22-Sep-2018,006101,06-Nov-2019,000259 / 08-Nov-2019 in RTGS,334672,Three Lakh Thirty Four Thousand Six Hundred Seventy Two,15385,Fifteen Thousand Three Hundred Eighty Five,319287,Three Lakh Nineteen Thousand Two Hundred Eighty Seven
182,182,159-17-000036,19-Jul-2017,16-Jul-2018,"House keeping of Electrical Cremetorium by engaging required staff   including Periodically cleaning of  furnace D.G set cleaning of scrubber,chiminey  etc, complete at Kengeri  in ward No 159  of RR Nagar Zone",159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,Sai Electricom,9449831993,,Running,000007,19-Jul-2017,000025,27-Jul-2018,000026,27-Jul-2018,004079,26-Jul-2019,000136 / 31-Jul-2019 in RTGS,483305,Four Lakh Eighty Three Thousand Three Hundred Five,19815,Nineteen Thousand Eight Hundred Fifteen,463490,Four Lakh Sixty Three Thousand Four Hundred Ninety 
183,183,159-17-000035,06-Jun-2017,05-Jun-2018,Maintenance of electrical Cremitorium furnance and equipments using  necesssery spare parts  tools and skilled man power etc  complete at Kengeri in  ward No 159  of RR Nagar Zone,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,Prema Electrical Enterprises,9845004432,,Running,000001,19-Jul-2017,000025,25-Nov-2017,000025,01-Dec-2017,004586,01-Aug-2018,000157 / 06-Aug-2018 in RTGS,415857,Four Lakh Fifteen Thousand Eight Hundred Fifty Seven,19823,Nineteen Thousand Eight Hundred Twenty Three,396034,Three Lakh Ninety Six Thousand Thirty Four
184,184,159-17-000047,20-Apr-2017,31-May-2017, Sinking of Borewell Energzising and Pipe Line works in Ward  No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,M/S.KRIDL,9845235505,,First and Final,000048,20-Apr-2017,333376,30-Dec-2017,000362,31-Jan-2018,006523,10-Oct-2018,000241 / 16-Oct-2018 in RTGS,1992323,Nineteen Lakh Ninety Two Thousand Three Hundred Twenty Three,241147,Two Lakh Fourty One Thousand One Hundred Fourty Seven,1751176,Seventeen Lakh Fifty One Thousand One Hundred Seventy Six
185,185,159-17-000048,20-Apr-2017,10-Jul-2017,Supply Drinking water through tanker  in Ward  No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,M/s.KRIDL,9845235505,,First and Final,000049,20-Apr-2017,333365,26-Dec-2017,000316,05-Jan-2018,005965,25-Sep-2018,000218 / 27-Sep-2018 in RTGS,498766,Four Lakh Ninety Eight Thousand Seven Hundred Sixty Six,60351,Sixty  Thousand Three Hundred Fifty One,438415,Four Lakh Thirty Eight Thousand Four Hundred Fifteen
186,186,159-17-000050,20-Apr-2017,15-Jun-2017,Maintenance and Repairs of  Water Supply  in Ward  No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,M/S.KRIDL,9845235505,,First and Final,000051,20-Apr-2017,333358,14-Dec-2017,000317,05-Jan-2018,005966,25-Sep-2018,000218 / 27-Sep-2018 in RTGS,798729,Seven Lakh Ninety Eight Thousand Seven Hundred Twenty Nine,56710,Fifty Six Thousand Seven Hundred Ten,742019,Seven Lakh Fourty Two Thousand Nineteen
187,187,159-17-000018,20-Apr-2017,30-Jun-2017,Improvements to Roads and Drains in Baba Sabarapalya  in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,M/S.KRIDL,9845235505,,First and Final,/00122,20-Apr-2017,000101,28-Sep-2017,000195,02-Nov-2017,002121,28-May-2019,000065 / 30-May-2019 in RTGS,1997732,Nineteen Lakh Ninety Seven Thousand Seven Hundred Thirty Two,254223,Two Lakh Fifty Four Thousand Two Hundred Twenty Three,1743509,Seventeen Lakh Fourty Three Thousand Five Hundred Nine
188,188,159-17-000016,20-Apr-2017,30-Jun-2017,Reconstruction of Drains and Culverts in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,M/S.KRIDL,9845235505,,First and Final,000020,20-Apr-2017,000110,23-Oct-2017,000190,26-Oct-2017,001748,17-May-2019,000050 / 18-May-2019 in RTGS,2498682,Twenty Four Lakh Ninety Eight Thousand Six Hundred Eighty Two,276327,Two Lakh Seventy Six Thousand Three Hundred Twenty Seven,2222355,Twenty Two Lakh Twenty Two Thousand Three Hundred Fifty Five
189,189,159-17-000020,20-Apr-2017,30-Jun-2017,Improvements to Roads and Drains in Kavika Layout  in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,M/s.KRIDL,9845235505,,First and Final,000024,20-Apr-2017,000105,09-Oct-2017,0000168,09-Oct-2017,001680,17-May-2019,000050 / 18-May-2019 in RTGS,1999407,Nineteen Lakh Ninety Nine Thousand Four Hundred Seven,261783,Two Lakh Sixty One Thousand Seven Hundred Eighty Three,1737624,Seventeen Lakh Thirty Seven Thousand Six Hundred Twenty Four
190,190,159-17-000022,20-Apr-2017,30-Jun-2017,Providing Asphalting to bad roads in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,The Tecnhical Managar,9845235505,,First and Final,000026,20-Apr-2017,/00093,30-Jun-2017,000122,30-Aug-2017,001292,02-May-2019,000037 / 06-May-2019 in RTGS,3995466,Thirty Nine Lakh Ninety Five Thousand Four Hundred Sixty Six,522205,Five Lakh Twenty Two Thousand Two Hundred Five,3473261,Thirty Four Lakh Seventy Three Thousand Two Hundred Sixty One
191,191,159-17-000019,20-Apr-2017,30-Jun-2017,Improvements to Roads and Drains in EWS row Houses  in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,The Technical Manager,9845235505,,First and Final,000023,20-Apr-2017,000093,30-Jun-2017,000119,29-Aug-2017,001290,02-May-2019,000037 / 06-May-2019 in RTGS,2994069,Twenty Nine Lakh Ninety Four Thousand Sixty Nine,389725,Three Lakh Eighty Nine Thousand Seven Hundred Twenty Five,2604344,Twenty Six Lakh Four Thousand Three Hundred Fourty Four
192,192,159-17-000023,20-Apr-2017,27-May-2017,Improvements to roads and drains in Valagerahalli School sourrounding area  in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000027,20-Apr-2017,000047,30-May-2017,000080,31-May-2017,007460,17-Nov-2018,000279 / 03-Dec-2018 in RTGS,1998552,Nineteen Lakh Ninety Eight Thousand Five Hundred Fifty Two,252092,Two Lakh Fifty Two Thousand Ninety Two,1746460,Seventeen Lakh Fourty Six Thousand Four Hundred Sixty 
193,193,159-17-000017,20-Apr-2017,15-May-2017,Providing Desilting of  Drain Berm Cutting and Shoulders Cleaning in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000021,20-Apr-2017,000036,22-May-2017,000070,25-May-2017,003069,27-Jun-2018,000108 / 02-Jul-2018 in RTGS,491056,Four Lakh Ninety One Thousand Fifty Six,59507,Fifty Nine Thousand Five Hundred Seven,431549,Four Lakh Thirty One Thousand Five Hundred Fourty Nine
194,194,159-17-000021,20-Apr-2017,22-May-2017,Improvements to Roads and Drains in Kengeri Satelite Town and Old Kengeri town  in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000025,20-Apr-2017,000037,22-May-2017,000071,25-May-2017,006582,10-Oct-2018,000243 / 16-Oct-2018 in RTGS,1970758,Nineteen Lakh Seventy  Thousand Seven Hundred Fifty Eight,244254,Two Lakh Fourty Four Thousand Two Hundred Fifty Four,1726504,Seventeen Lakh Twenty Six Thousand Five Hundred Four
195,195,159-17-000049,20-Apr-2017,11-May-2017,Providing Pipe Line to 4th main and surrounding area in Kengeri Upnagar  in Ward  No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,KRIDL,9845235505,,First and Final,000050,20-Apr-2017,000033,18-May-2017,000060,18-May-2017,006041,20-Sep-2017,000230 / 22-Sep-2017 in RTGS,698531,Six Lakh Ninety Eight Thousand Five Hundred Thirty One,84538,Eighty Four Thousand Five Hundred Thirty Eight,613993,Six Lakh Thirteen Thousand Nine Hundred Ninety Three
196,196,159-17-000015,20-Apr-2017,28-Apr-2017,Providing and Fixing of Street Name Boards in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000019,20-Apr-2017,000027,28-Apr-2017,000048,29-Apr-2017,007287,03-Nov-2018,000266 / 16-Nov-2018 in RTGS,2999924,Twenty Nine Lakh Ninety Nine Thousand Nine Hundred Twenty Four,365776,Three Lakh Sixty Five Thousand Seven Hundred Seventy Six,2634148,Twenty Six Lakh Thirty Four Thousand One Hundred Fourty Eight
197,197,159-17-000017,           ,           ,Providing Desilting of  Drain Berm Cutting and Shoulders Cleaning in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,,000021,20-Apr-2017,,           ,,           ,,           ,Under Process in --,491056,Four Lakh Ninety One Thousand Fifty Six,0,,0,
198,198,159-17-000014,07-Apr-2017,29-Jun-2017,Providing Emergency Grants in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000018,07-Apr-2017,000088,29-Jun-2017,000010,03-Aug-2017,001275,02-May-2019,000037 / 06-May-2019 in RTGS,1998602,Nineteen Lakh Ninety Eight Thousand Six Hundred Two,260045,Two Lakh Sixty  Thousand Fourty Five,1738557,Seventeen Lakh Thirty Eight Thousand Five Hundred Fifty Seven
199,199,159-17-000013,07-Apr-2017,30-May-2017,Improvements to Roads and Drains in Shirke Layout  in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,M/s.KRIDL,9845235505,,First and Final,000017,07-Apr-2017,000111,30-May-2017,000111,31-May-2017,007731,07-Dec-2018,000301 / 21-Dec-2018 in RTGS,1999081,Nineteen Lakh Ninety Nine Thousand Eighty One,261477,Two Lakh Sixty One Thousand Four Hundred Seventy Seven,1737604,Seventeen Lakh Thirty Seven Thousand Six Hundred Four
200,200,159-17-000011,07-Apr-2017,10-May-2017,Desilting of road side drains in Kengeri Upanagar in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000015,07-Apr-2017,000034,22-May-2017,000068,25-May-2017,003067,27-Jun-2018,000108 / 02-Jul-2018 in RTGS,999490,Nine Lakh Ninety Nine Thousand Four Hundred Ninety ,120944,One Lakh Twenty  Thousand Nine Hundred Fourty Four,878546,Eight Lakh Seventy Eight Thousand Five Hundred Fourty Six
201,201,159-17-000012,07-Apr-2017,22-May-2017,Desilting of road side drains in MTS Layout and Sorrounding area in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000016,07-Apr-2017,000035,22-May-2017,000069,25-May-2017,003068,27-Jun-2018,000108 / 02-Jul-2018 in RTGS,999295,Nine Lakh Ninety Nine Thousand Two Hundred Ninety Five,120922,One Lakh Twenty  Thousand Nine Hundred Twenty Two,878373,Eight Lakh Seventy Eight Thousand Three Hundred Seventy Three
202,202,159-16-000021,31-Mar-2017,30-Jun-2017,providing furnace refactory side bricks at Kengeri crematorium  in Ward No 159,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,"M/S BK ASSOCIATES,",9945159512,,First and Final,000087,31-Mar-2017,000016,15-Nov-2017,000016,15-Nov-2017,008138,21-Dec-2018,000320 / 10-Jan-2019 in RTGS,98287,Ninety Eight Thousand Two Hundred Eighty Seven,10909,Ten Thousand Nine Hundred Nine,87378,Eighty Seven Thousand Three Hundred Seventy Eight
203,203,159-16-000022,31-Mar-2017,30-Jun-2017,providing furnace refactory   laying  bricks at Kengeri crematorium  in Ward No 159,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,"M/S BK ASSOCIATES,",9945159512,,First and Final,000086,31-Mar-2017,000017,15-Nov-2017,000017,15-Nov-2017,008139,21-Dec-2018,000320 / 10-Jan-2019 in RTGS,99146,Ninety Nine Thousand One Hundred Fourty Six,11004,Eleven Thousand Four,88142,Eighty Eight Thousand One Hundred Fourty Two
204,204,159-16-000023,31-Mar-2017,30-Jun-2017,providing 4.5KW Kanthal heating element to furnace No 1   at Kengeri crematorium  in Ward No 159,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,"M/S SHREE BHARATHI ELECTRICALS,",9448084879,,First and Final,000084,31-Mar-2017,000019,15-Nov-2017,000019,15-Nov-2017,008141,21-Dec-2018,000320 / 10-Jan-2019 in RTGS,99473,Ninety Nine Thousand Four Hundred Seventy Three,12857,Twelve Thousand Eight Hundred Fifty Seven,86616,Eighty Six Thousand Six Hundred Sixteen
205,205,159-16-000024,31-Mar-2017,30-Jun-2017,providing 4.5KW Kanthal heating element to furnace No 2   at Kengeri crematorium  in Ward No 159,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,"M/S SHREE BHARATHI ELECTRICALS,",9448084879,,First and Final,000085,31-Mar-2017,000018,15-Nov-2017,000018,15-Nov-2017,008140,21-Dec-2018,000320 / 10-Jan-2019 in RTGS,99104,Ninety Nine Thousand One Hundred Four,12815,Twelve Thousand Eight Hundred Fifteen,86289,Eighty Six Thousand Two Hundred Eighty Nine
206,206,159-16-000001,19-Jul-2018,10-Mar-2021,Operation and Maintenance of Street Light System in Ward No.159-KST(P-Kengeri upanagara) Package R34 of RajarajeshwariNagar Zone.,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Nidhi Electricals,9845331877,,Running,000021,31-Jan-2017,000131,10-Mar-2021,000130,10-Mar-2021,,           ,000032 / 15-May-2021 in RTGS,187273,One Lakh Eighty Seven Thousand Two Hundred Seventy Three,24386,Twenty Four Thousand Three Hundred Eighty Six,162887,One Lakh Sixty Two Thousand Eight Hundred Eighty Seven
207,207,159-16-000002,19-Jul-2018,10-Mar-2021,Operation and Maintenance of Street Light System in Ward No.159-KST(P-Kengeri ) Package R35 of RajarajeshwariNagar Zone.,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Nidhi Electricals,9845331877,,Final,000015,31-Jan-2017,000132,10-Mar-2021,000131,10-Mar-2021,,           ,000032 / 15-May-2021 in RTGS,175923,One Lakh Seventy Five Thousand Nine Hundred Twenty Three,23150,Twenty Three Thousand One Hundred Fifty ,152773,One Lakh Fifty Two Thousand Seven Hundred Seventy Three
208,208,159-16-000001,19-Jul-2018,16-Dec-2020,Operation and Maintenance of Street Light System in Ward No.159-KST(P-Kengeri upanagara) Package R34 of RajarajeshwariNagar Zone.,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Nidhi Electricals,9845331877,,Running,000021,31-Jan-2017,000104,16-Dec-2020,000103,16-Dec-2020,004607,01-Mar-2021,000287 / 05-Mar-2021 in RTGS,364548,Three Lakh Sixty Four Thousand Five Hundred Fourty Eight,43683,Fourty Three Thousand Six Hundred Eighty Three,320865,Three Lakh Twenty  Thousand Eight Hundred Sixty Five
209,209,159-16-000002,19-Jul-2018,16-Dec-2020,Operation and Maintenance of Street Light System in Ward No.159-KST(P-Kengeri ) Package R35 of RajarajeshwariNagar Zone.,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Nidhi Electricals,9845331877,,Running,000015,31-Jan-2017,000105,16-Dec-2020,000104,16-Dec-2020,004608,01-Mar-2021,000287 / 05-Mar-2021 in RTGS,351845,Three Lakh Fifty One Thousand Eight Hundred Fourty Five,44299,Fourty Four Thousand Two Hundred Ninety Nine,307546,Three Lakh Seven Thousand Five Hundred Fourty Six
210,210,159-16-000001,19-Jul-2018,10-Sep-2020,Operation and Maintenance of Street Light System in Ward No.159-KST(P-Kengeri upanagara) Package R34 of RajarajeshwariNagar Zone.,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Nidhi Electricals,9845331877,,Running,000021,31-Jan-2017,000066,10-Sep-2020,000065,10-Sep-2020,002996,27-Nov-2020,000218 / 01-Dec-2020 in RTGS,281910,Two Lakh Eighty One Thousand Nine Hundred Ten,33688,Thirty Three Thousand Six Hundred Eighty Eight,248222,Two Lakh Fourty Eight Thousand Two Hundred Twenty Two
211,211,159-16-000002,19-Jul-2018,10-Sep-2020,Operation and Maintenance of Street Light System in Ward No.159-KST(P-Kengeri ) Package R35 of RajarajeshwariNagar Zone.,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Nidhi Electricals,9845331877,,Running,000015,31-Jan-2017,000065,10-Sep-2020,000064,10-Sep-2020,002995,27-Nov-2020,000218 / 01-Dec-2020 in RTGS,263884,Two Lakh Sixty Three Thousand Eight Hundred Eighty Four,31726,Thirty One Thousand Seven Hundred Twenty Six,232158,Two Lakh Thirty Two Thousand One Hundred Fifty Eight
212,212,159-16-000001,19-Jul-2018,25-Jun-2020,Operation and Maintenance of Street Light System in Ward No.159-KST(P-Kengeri upanagara) Package R34 of RajarajeshwariNagar Zone.,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Nidhi Electricals,9845331877,,Running,000021,31-Jan-2017,000034,25-Jun-2020,000034,25-Jun-2020,001801,10-Jul-2020,000214 / 26-Nov-2020 in RTGS,375879,Three Lakh Seventy Five Thousand Eight Hundred Seventy Nine,48118,Fourty Eight Thousand One Hundred Eighteen,327761,Three Lakh Twenty Seven Thousand Seven Hundred Sixty One
