,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
364,364,044-14-000036,23-May-2014,30-Sep-2014,"Improvements to drain and covering with BS slab in Shankaranagara 1st main road, (near SWD Drain) in ward No.44, Marappana Palya.",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P0190 Works sanctioned by Hon Mayor,KRIDL,9900333496,,Final,000031,23-May-2014,000324,30-Sep-2014,000657,30-Sep-2014,004879,24-Aug-2016,000110 / 29-Aug-2016 in RTGS,1877287,Eighteen Lakh Seventy Seven Thousand Two Hundred Eighty Seven,257961,Two Lakh Fifty Seven Thousand Nine Hundred Sixty One,1619326,Sixteen Lakh Nineteen Thousand Three Hundred Twenty Six
365,365,044-14-000037,23-May-2014,30-Sep-2014,"Improvements to drain and covering with BS slab in Srikanteshwara nagara in ward No.44, Marappana Palya.",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P0190 Works sanctioned by Hon Mayor,KRIDL,9900333496,,Final,000032,23-May-2014,000322,30-Sep-2014,000656,30-Sep-2014,004878,24-Aug-2016,000110 / 29-Aug-2016 in RTGS,1873724,Eighteen Lakh Seventy Three Thousand Seven Hundred Twenty Four,254256,Two Lakh Fifty Four Thousand Two Hundred Fifty Six,1619468,Sixteen Lakh Nineteen Thousand Four Hundred Sixty Eight
366,366,044-14-000038,23-May-2014,30-Sep-2014,"Improvements to drain and covering with BS slab in Rajeevgandi Nagara in ward No.44, Marappana Palya",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P0190 Works sanctioned by Hon Mayor,KRIDL,9900333496,,Final,000033,23-May-2014,000319,30-Sep-2014,000655,30-Sep-2014,004877,24-Aug-2016,000110 / 29-Aug-2016 in RTGS,1386679,Thirteen Lakh Eighty Six Thousand Six Hundred Seventy Nine,187583,One Lakh Eighty Seven Thousand Five Hundred Eighty Three,1199096,Eleven Lakh Ninety Nine Thousand Ninety Six
367,367,044-14-000012,07-May-2014,29-Sep-2014,Pothole filling in ward no.44			  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,KRIDL,9900333496,,Final,000003,07-May-2014,000327,29-Sep-2014,000663,30-Sep-2014,003635,06-Jul-2016,000080 / 14-Jul-2016 in RTGS,1098110,Ten Lakh Ninety Eight Thousand One Hundred Ten,140380,One Lakh Fourty  Thousand Three Hundred Eighty ,957730,Nine Lakh Fifty Seven Thousand Seven Hundred Thirty 
368,368,044-13-000006,07-May-2014,31-May-2014,"Development of play ground at Rajeevagandhin layout, Marappana palya in ward No 44  ",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,D.Manjunath,8762729573,,Final,   001,07-May-2014,    73,30-May-2014,   201,31-May-2014,002323,10-Jun-2016,000056 / 15-Jun-2016 in RTGS,708945,Seven Lakh Eight Thousand Nine Hundred Fourty Five,84941,Eighty Four Thousand Nine Hundred Fourty One,624004,Six Lakh Twenty Four Thousand Four
369,369,044-14-000009,04-Mar-2014,31-Jan-2015,Emergency works in ward no.44			  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,KRIDL,9900333496,,Running,000413,04-Mar-2014,000483,31-Jan-2015,000955,31-Jan-2015,006528,24-Mar-2016,000005 / 07-Apr-2016 in RTGS,1996545,Nineteen Lakh Ninety Six Thousand Five Hundred Fourty Five,281087,Two Lakh Eighty One Thousand Eighty Seven,1715458,Seventeen Lakh Fifteen Thousand Four Hundred Fifty Eight
370,370,044-14-000003,04-Mar-2014,29-Jul-2014,Construction of Culverts in ward no.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,C.LOKESH,9448615567,,Final,000386,04-Mar-2014,000238,29-Jul-2014,000458,31-Jul-2014,003143,23-Jun-2016,000073 / 02-Jul-2016 in RTGS,1920262,Nineteen Lakh Twenty  Thousand Two Hundred Sixty Two,248504,Two Lakh Fourty Eight Thousand Five Hundred Four,1671758,Sixteen Lakh Seventy One Thousand Seven Hundred Fifty Eight
371,371,044-14-000007,04-Mar-2014,30-Jun-2014,Construction of SSM  drain with covering slab to in front of Ganesha Temple Shankarnagar in ward no.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,LOKESH,9448615567,,Final,000387,04-Mar-2014,000157,27-Jun-2014,000332,30-Jun-2014,002260,09-Jun-2016,000056 / 15-Jun-2016 in RTGS,948964,Nine Lakh Fourty Eight Thousand Nine Hundred Sixty Four,118501,One Lakh Eighteen Thousand Five Hundred One,830463,Eight Lakh Thirty  Thousand Four Hundred Sixty Three
372,372,044-14-000006,04-Mar-2014,31-May-2014,Construction of SSM  drain with covering slab to 1st Main Srikanteshwaranagara in ward no.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,C.LOKESH,9448615567,,Final,000385,04-Mar-2014,000110,30-May-2014,000237,31-May-2014,001568,25-May-2016,000041 / 30-May-2016 in RTGS,933579,Nine Lakh Thirty Three Thousand Five Hundred Seventy Nine,115070,One Lakh Fifteen Thousand Seventy ,818509,Eight Lakh Eighteen Thousand Five Hundred Nine
373,373,044-14-000014,28-Feb-2014,24-Dec-2014,Providing and Maintenance of street name board in ward no.44			  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,G.Ramu,9035160456,,Running,000331,28-Feb-2014,000402,24-Dec-2014,000807,26-Dec-2014,003315,27-Jun-2016,000070 / 02-Jul-2016 in RTGS,1387604,Thirteen Lakh Eighty Seven Thousand Six Hundred Four,171088,One Lakh Seventy One Thousand Eighty Eight,1216516,Twelve Lakh Sixteen Thousand Five Hundred Sixteen
374,374,044-14-000022,26-Feb-2014,06-May-2015,Providing asphalting to bad roads in Sahakaranagara and dollars scheme area marappana palya in ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2434 Development works for Bangalore City,M/s KRIDL ,9900333496,,First and Final,000305,26-Feb-2014,000093,06-May-2015,000299,30-May-2015,001397,08-May-2017,000052 / 10-May-2017 in RTGS,3963090,Thirty Nine Lakh Sixty Three Thousand Ninety ,586511,Five Lakh Eighty Six Thousand Five Hundred Eleven,3376579,Thirty Three Lakh Seventy Six Thousand Five Hundred Seventy Nine
375,375,044-14-000023,26-Feb-2014,28-Feb-2015,Providing asphalting to bad roads in Marappanapalya in ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2434 Development works for Bangalore City,KRIDL,9900333496,,First and Final,000306,26-Feb-2014,000566,28-Feb-2015,001064,28-Feb-2015,008057,07-Mar-2017,000209 / 08-Mar-2017 in RTGS,3958779,Thirty Nine Lakh Fifty Eight Thousand Seven Hundred Seventy Nine,574945,Five Lakh Seventy Four Thousand Nine Hundred Fourty Five,3383834,Thirty Three Lakh Eighty Three Thousand Eight Hundred Thirty Four
376,376,044-14-000019,26-Feb-2014,31-May-2014,Improvements to drains in Sreekanteshwaranagara and surroundings in ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2434 Development works for Bangalore City,KRIDL ,9900333496,,Final,000297,26-Feb-2014,000109,30-May-2014,000236,31-May-2014,001567,25-May-2016,000041 / 30-May-2016 in RTGS,2965690,Twenty Nine Lakh Sixty Five Thousand Six Hundred Ninety ,422474,Four Lakh Twenty Two Thousand Four Hundred Seventy Four,2543216,Twenty Five Lakh Fourty Three Thousand Two Hundred Sixteen
377,377,044-14-000002,10-Feb-2014,30-Jun-2014,Construction of  SSM drain with covering slabs at Dollarse scheme in ward no.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,J.C.Ramachandra,9916161644,,Running,000266,10-Feb-2014,000183,30-Jun-2014,000375,30-Jun-2014,002285,09-Jun-2016,000056 / 15-Jun-2016 in RTGS,1408745,Fourteen Lakh Eight Thousand Seven Hundred Fourty Five,177023,One Lakh Seventy Seven Thousand Twenty Three,1231722,Twelve Lakh Thirty One Thousand Seven Hundred Twenty Two
378,378,044-14-000005,10-Feb-2014,31-May-2014,Construction of RCC drain in Ashokapura in ward No.44			  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,S.L.Narayan,9880627397,,Final,000249,10-Feb-2014,000114,31-May-2014,000285,26-Jun-2014,001755,31-May-2016,000045 / 04-Jun-2016 in RTGS,472700,Four Lakh Seventy Two Thousand Seven Hundred ,56418,Fifty Six Thousand Four Hundred Eighteen,416282,Four Lakh Sixteen Thousand Two Hundred Eighty Two
379,379,044-12-000032,10-Feb-2014,10-Mar-2014,Emergency Work  in Ward No- 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,B.R.PUTTASWAMY,9945299158,,First and Final,000200,10-Feb-2014,000333,13-Feb-2014,000758-767,29-Mar-2014,002846,08-Sep-2015,000887 / 14-Sep-2015 in RTGS,2011162,Twenty  Lakh Eleven Thousand One Hundred Sixty Two,232578,Two Lakh Thirty Two Thousand Five Hundred Seventy Eight,1778584,Seventeen Lakh Seventy Eight Thousand Five Hundred Eighty Four
380,380,044-13-000007,10-Feb-2014,29-Mar-2014,Emergency Grant   in W-44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,B.R.Puttaswamy,9945299158,,First and Final,000210,10-Feb-2014,000334,22-Mar-2014,000748-757,29-Mar-2014,002845,08-Sep-2015,000888 / 14-Sep-2015 in RTGS,2048715,Twenty  Lakh Fourty Eight Thousand Seven Hundred Fifteen,226921,Two Lakh Twenty Six Thousand Nine Hundred Twenty One,1821794,Eighteen Lakh Twenty One Thousand Seven Hundred Ninety Four
381,381,044-11-000017,18-Nov-2013,31-Mar-2015,Providing CC to lanes at Vijayananda nagar in wad no.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Thyagaraju S,9743800414,,Final,000124,18-Nov-2013,000569,31-Mar-2015,001087,31-Mar-2015,008486,26-Mar-2017,000226 / 28-Mar-2017 in RTGS,426547,Four Lakh Twenty Six Thousand Five Hundred Fourty Seven,61705,Sixty One Thousand Seven Hundred Five,364842,Three Lakh Sixty Four Thousand Eight Hundred Fourty Two
382,382,044-13-000035,05-Nov-2013,26-Nov-2013,Providing Additional Street lights fittings and Connected Accessories at Marappanapalya.  ,044 Marappana Palya,Executive Engineer Electrical West Zone,P1828 Provision of Additional Fittings Streetlights,Sri Lakshminarasimha Electricals,9964168613,,First and Final,000074,05-Nov-2013,000050,27-Nov-2013,000191,29-Nov-2013,004910,09-Jan-2016,002431 / 27-Jan-2016 in RTGS,48636,Fourty Eight Thousand Six Hundred Thirty Six,6032,Six Thousand Thirty Two,42604,Fourty Two Thousand Six Hundred Four
383,383,044-13-000009,18-Sep-2013,27-Dec-2014,"Maintenance of school, office, hospital and other  BBMP buildings in Marappana palya in ward NO 44",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Dilipkumar D,9845239239,,Final,000091,18-Sep-2013,000416,24-Dec-2014,000820,27-Dec-2014,004479,09-Aug-2016,000100 / 17-Aug-2016 in RTGS,1599168,Fifteen Lakh Ninety Nine Thousand One Hundred Sixty Eight,234682,Two Lakh Thirty Four Thousand Six Hundred Eighty Two,1364486,Thirteen Lakh Sixty Four Thousand Four Hundred Eighty Six
384,384,044-13-000011,22-Jul-2013,22-Jul-2013,Pot hole filling in shankarnagara marappana palya ashokanagara in ward NO 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,KRIDL,9900333496,,Running,000067,22-Jul-2013,000089,30-Jul-2013,000270,31-Jul-2013,001096,10-Jul-2015,000227 / 23-Jul-2015 in RTGS,545488,Five Lakh Fourty Five Thousand Four Hundred Eighty Eight,65549,Sixty Five Thousand Five Hundred Fourty Nine,479939,Four Lakh Seventy Nine Thousand Nine Hundred Thirty Nine
385,385,044-13-000004,14-May-2013,14-Aug-2013,Construction of RCC drain with Covering Slab at Shankaranagara in Marappana palya in ward NO.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,N.Venkatareddy,9845641836,,First and Final,000023,14-May-2013,000177,30-Sep-2013,000413,30-Sep-2013,000346,20-Jun-2015,000052 / 03-Jul-2015 in RTGS,1679090,Sixteen Lakh Seventy Nine Thousand Ninety ,211175,Two Lakh Eleven Thousand One Hundred Seventy Five,1467915,Fourteen Lakh Sixty Seven Thousand Nine Hundred Fifteen
386,386,044-13-000001,14-May-2013,31-Aug-2013,Construction of RCC drain with Coverin gslab at Nanjundeshwaranagara Marappana palya in ward NO 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Krishnegowda,9845003091,,First and Final,000006,14-May-2013,000117,31-Aug-2013,000314,31-Aug-2013,001068,10-Jul-2015,000227 / 23-Jul-2015 in RTGS,1720905,Seventeen Lakh Twenty  Thousand Nine Hundred Five,235629,Two Lakh Thirty Five Thousand Six Hundred Twenty Nine,1485276,Fourteen Lakh Eighty Five Thousand Two Hundred Seventy Six
387,387,044-13-000005,14-May-2013,31-Aug-2013,Construction of RCC drain with Covering slab at Vijayanandanagara Cross roads in Marappana palya in ward NO 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Krishnegowda,9845003091,,First and Final,000005,14-May-2013,000116,31-Mar-2014,000312,31-Aug-2013,000573,29-Jun-2015,000115 / 07-Jul-2015 in RTGS,1729348,Seventeen Lakh Twenty Nine Thousand Three Hundred Fourty Eight,236651,Two Lakh Thirty Six Thousand Six Hundred Fifty One,1492697,Fourteen Lakh Ninety Two Thousand Six Hundred Ninety Seven
388,388,044-13-000002,14-May-2013,29-Jul-2013,Construction of RCC drain with Covering slab at Ashokapura in Marappana palya in ward NO 44  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,N.Venkatareddy,9845641836,,First and Final,000026,14-May-2013,000070,30-Jul-2013,000229,31-Jul-2013,000347,20-Jun-2015,000052 / 03-Jul-2015 in RTGS,1669000,Sixteen Lakh Sixty Nine Thousand ,216109,Two Lakh Sixteen Thousand One Hundred Nine,1452891,Fourteen Lakh Fifty Two Thousand Eight Hundred Ninety One
389,389,044-13-000051,26-Feb-2014,28-Feb-2015,Modified Estimate for Asphalting to Srikanteshwara Nagar main road and cross road  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2201 Assembly Constituency Development Works under BBMP,KRIDL,9900333496,,First and Final,000563,16-Mar-2013,000568,28-Feb-2015,001065,28-Feb-2015,008058,07-Mar-2017,000209 / 08-Mar-2017 in RTGS,1977815,Nineteen Lakh Seventy Seven Thousand Eight Hundred Fifteen,283186,Two Lakh Eighty Three Thousand One Hundred Eighty Six,1694629,Sixteen Lakh Ninety Four Thousand Six Hundred Twenty Nine
390,390,044-13-000055,16-Mar-2013,31-Oct-2014,Construction of Toilet block in Gajanana slum part II  in Ward No. 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2201 Assembly Constituency Development Works under BBMP,KRIDL,9900333496,,Running,000558,16-Mar-2013,000344,30-Oct-2014,000701,31-Oct-2014,000199,17-Apr-2016,000014 / 29-Apr-2016 in RTGS,982300,Nine Lakh Eighty Two Thousand Three Hundred ,140982,One Lakh Fourty  Thousand Nine Hundred Eighty Two,841318,Eight Lakh Fourty One Thousand Three Hundred Eighteen
391,391,044-13-000050,16-Mar-2013,29-Sep-2014,Modified Estimate for Improvements to drain with B.s.Slab covering around  Priyadarshini Park and surrondings  in Ward no. 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2201 Assembly Constituency Development Works under BBMP,KRIDL,9900333496,,Final,000562,16-Mar-2013,000316,29-Sep-2014,000641,30-Sep-2014,004865,24-Aug-2016,000110 / 29-Aug-2016 in RTGS,1981597,Nineteen Lakh Eighty One Thousand Five Hundred Ninety Seven,274067,Two Lakh Seventy Four Thousand Sixty Seven,1707530,Seventeen Lakh Seven Thousand Five Hundred Thirty 
392,392,044-13-000020,16-Mar-2013,31-Jul-2014,Construction of RCC drain with covering slab to 1st cross krishnanandanagara slum in marappanapalya in W-44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9900333496,,First and Final,000630,16-Mar-2013,000221,27-Jun-2014,000430,31-Jul-2014,003083,16-Sep-2015,001008 / 23-Sep-2015 in RTGS,1972036,Nineteen Lakh Seventy Two Thousand Thirty Six,277886,Two Lakh Seventy Seven Thousand Eight Hundred Eighty Six,1694150,Sixteen Lakh Ninety Four Thousand One Hundred Fifty 
393,393,044-13-000032,16-Mar-2013,31-Jul-2014,Construction of RCC drain with covering slab to 4th  main road krishnanandanagara slum in  marappanapalya in W-44 (ch.160.00 to 320.00),044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9900333496,,First and Final,000625,16-Mar-2013,000220,28-Jun-2014,000429,31-Jul-2014,003082,16-Sep-2015,001008 / 23-Sep-2015 in RTGS,1980990,Nineteen Lakh Eighty  Thousand Nine Hundred Ninety ,289418,Two Lakh Eighty Nine Thousand Four Hundred Eighteen,1691572,Sixteen Lakh Ninety One Thousand Five Hundred Seventy Two
394,394,044-13-000048,16-Mar-2013,31-Jul-2014,Modified Estimate for Improvements to drain in Nanjundeshwaranagara surrounding  in Ward No 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2201 Assembly Constituency Development Works under BBMP,KRIDL,9900333496,,Final,000560,16-Mar-2013,000242,31-Jul-2014,000455,31-Jul-2014,003138,23-Jun-2016,000073 / 02-Jul-2016 in RTGS,1966469,Nineteen Lakh Sixty Six Thousand Four Hundred Sixty Nine,269174,Two Lakh Sixty Nine Thousand One Hundred Seventy Four,1697295,Sixteen Lakh Ninety Seven Thousand Two Hundred Ninety Five
395,395,044-13-000049,16-Mar-2013,30-Jun-2014,Modified Estimate forImprovements to drain with B.s.Slab covering to  Srikanteshwara Nagar area in Ward No. 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2201 Assembly Constituency Development Works under BBMP,KRIDL,9900333496,,Final,000561,16-Mar-2013,000150,27-Jun-2014,000331,30-Jun-2014,002259,09-Jun-2016,000056 / 15-Jun-2016 in RTGS,2000000,Twenty  Lakh ,273723,Two Lakh Seventy Three Thousand Seven Hundred Twenty Three,1726277,Seventeen Lakh Twenty Six Thousand Two Hundred Seventy Seven
396,396,044-13-000047,16-Mar-2012,30-May-2014,Construction of RCC drain with covering slabs to Nanjundeshwara Nagar in Ward No. 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2201 Assembly Constituency Development Works under BBMP,M/s KRIDL,9900333496,,Final,000599,16-Mar-2013,000205,30-May-2014,000205,31-May-2014,002469,13-Jun-2016,000056 / 15-Jun-2016 in RTGS,1979509,Nineteen Lakh Seventy Nine Thousand Five Hundred Nine,266134,Two Lakh Sixty Six Thousand One Hundred Thirty Four,1713375,Seventeen Lakh Thirteen Thousand Three Hundred Seventy Five
397,397,044-13-000053,16-Mar-2013,28-May-2014,"Desilting of drains, improvements to footpath in Ward No. 44",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2201 Assembly Constituency Development Works under BBMP,M/S KRIDL,9900333946,,Final,   565,16-Mar-2013,000081,28-May-2014,000206,31-May-2014,002470,13-Jun-2016,000060 / 18-Jun-2016 in RTGS,978851,Nine Lakh Seventy Eight Thousand Eight Hundred Fifty One,125628,One Lakh Twenty Five Thousand Six Hundred Twenty Eight,853223,Eight Lakh Fifty Three Thousand Two Hundred Twenty Three
398,398,044-13-000014,16-Mar-2013,30-Sep-2013,Construction of RCC drain with B S covering slab and secondary drain at   marappanapalya in W-44 (ch 160.00 to 320.00),044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9900333496,,First and Final,000634,16-Mar-2013,000185,26-Sep-2013,000432,30-Sep-2013,001069,10-Jul-2015,000227 / 23-Jul-2015 in RTGS,1980850,Nineteen Lakh Eighty  Thousand Eight Hundred Fifty ,275853,Two Lakh Seventy Five Thousand Eight Hundred Fifty Three,1704997,Seventeen Lakh Four Thousand Nine Hundred Ninety Seven
399,399,044-13-000016,16-Mar-2013,30-Sep-2013,Construction of RCC drain with B S covering slab and secondary drain at   marappanapalya in W-44 (ch0.00 to 160.00),044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9900333496,,First and Final,000635,16-Mar-2013,000186,31-Mar-2014,000431,30-Sep-2013,001071,10-Jul-2015,000227 / 23-Jul-2015 in RTGS,1981471,Nineteen Lakh Eighty One Thousand Four Hundred Seventy One,274002,Two Lakh Seventy Four Thousand Two,1707469,Seventeen Lakh Seven Thousand Four Hundred Sixty Nine
400,400,044-13-000017,16-Mar-2013,22-Aug-2013,Construction of RCC drain with B S covering slab to 7th 8th 9th and 10th cross at ashokpuram marappanapalya in W-44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9900333496,,First and Final,000631,16-Mar-2013,000126,23-Aug-2013,000324,31-Aug-2013,001222,13-Jul-2015,000251 / 24-Jul-2015 in RTGS,2971500,Twenty Nine Lakh Seventy One Thousand Five Hundred ,415250,Four Lakh Fifteen Thousand Two Hundred Fifty ,2556250,Twenty Five Lakh Fifty Six Thousand Two Hundred Fifty 
401,401,044-13-000026,16-Mar-2013,31-Jul-2013,Construction of RCC drain with covering slab to 2nd main road in marappanapalya in W-44 ( ch.0.00 to 160.00),044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9900333496,,First and Final,000641,16-Mar-2013,000085,31-Mar-2013,000259,31-Jul-2013,001201,13-Jul-2015,000251 / 24-Jul-2015 in RTGS,1997800,Nineteen Lakh Ninety Seven Thousand Eight Hundred ,268733,Two Lakh Sixty Eight Thousand Seven Hundred Thirty Three,1729067,Seventeen Lakh Twenty Nine Thousand Sixty Seven
402,402,044-12-000038,07-Feb-2013,31-Aug-2013,Providing L Drain with CC Road B cross at Vijayananda Nagar in Ward No- 44  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,N.SUNIL,9845003091,,First and Final,000507,07-Feb-2013,000115,28-Aug-2013,000316,31-Aug-2013,001078,10-Jul-2015,000227 / 23-Jul-2015 in RTGS,522229,Five Lakh Twenty Two Thousand Two Hundred Twenty Nine,65161,Sixty Five Thousand One Hundred Sixty One,457068,Four Lakh Fifty Seven Thousand Sixty Eight
403,403,044-12-000039,30-Jan-2013,30-Apr-2014,RCC drain with covering slab 5th Main road Eswara temple side drain in Ward No- 44  ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Sunrise Constructions,9448009995,,Running,000495,30-Jan-2013,000006,31-Mar-2015,000006,30-Apr-2014,000595,29-Apr-2016,000020 / 06-May-2016 in RTGS,1046034,Ten Lakh Fourty Six Thousand Thirty Four,148040,One Lakh Fourty Eight Thousand Fourty ,897994,Eight Lakh Ninety Seven Thousand Nine Hundred Ninety Four
404,404,R-044-13-000002,28-Jan-2010,29-Jul-2013,CONSTRUCTION OF DRAIN AND PROVIDING CC SLABS TO DRAIN OF BOTH SIDE ASHOKAPURAM MAIN ROAD IN WARD NO.10,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2650 Reserve fund for Spillover Works,B.R.Puttaswamy,9945299158,,First and Final,000683,28-Jan-2013,000080,29-Sep-2013,000236,31-Jul-2013,000563,29-Jun-2015,000121 / 07-Jul-2015 in RTGS,1074806,Ten Lakh Seventy Four Thousand Eight Hundred Six,172927,One Lakh Seventy Two Thousand Nine Hundred Twenty Seven,901879,Nine Lakh One Thousand Eight Hundred Seventy Nine
405,405,044-11-000045,23-Jan-2013,27-Aug-2014,"Providing Electrification to SC/ST house No.68/B, 78, 134 at Gouthamnagar in ward no.44",044 Marappana Palya,Executive Engineer Electrical West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Manoj Enterprises,9845008155,,First and Final,000112,23-Jan-2013,000033,30-Aug-2014,000116,30-Aug-2014,003466,29-Jun-2016,000078 / 12-Jul-2016 in RTGS,56750,Fifty Six Thousand Seven Hundred Fifty ,7541,Seven Thousand Five Hundred Fourty One,49209,Fourty Nine Thousand Two Hundred Nine
406,406,044-11-000061,23-Jan-2013,27-Aug-2014,"Providing Electrification to SC/ST house no.127, 213, 185 at Gouthamnagar slum in ward no.44",044 Marappana Palya,Executive Engineer Electrical West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Manoj Enterprises,9845008155,,First and Final,000111,23-Jan-2013,000032,30-Aug-2014,000115,30-Aug-2014,003465,29-Jun-2016,000078 / 12-Jul-2016 in RTGS,57758,Fifty Seven Thousand Seven Hundred Fifty Eight,7664,Seven Thousand Six Hundred Sixty Four,50094,Fifty  Thousand Ninety Four
407,407,044-11-000074,23-Jan-2013,25-Aug-2014,"Subestimate for providing electrification to SC/ST house no.106, 107, 107/A at Gouthamnagar in ward no.44",044 Marappana Palya,Executive Engineer Electrical West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Lakshmi Electricals,7899375868,,First and Final,000096,23-Jan-2013,000028,30-Aug-2014,000112,30-Aug-2014,004417,08-Aug-2016,000100 / 17-Aug-2016 in RTGS,57558,Fifty Seven Thousand Five Hundred Fifty Eight,7640,Seven Thousand Six Hundred Fourty ,49918,Fourty Nine Thousand Nine Hundred Eighteen
408,408,044-11-000078,23-Jan-2013,27-Aug-2014,"Subestimate for providing electrification to newly constructed  SC/ST house No.78, 102, 103 at Gouthamnagar and Gajanana slum part-I in ward no.44",044 Marappana Palya,Executive Engineer Electrical West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Lakshmi Electricals,7899375868,,First and Final,000097,23-Jan-2013,000029,30-Aug-2014,000113,30-Aug-2014,003461,29-Jun-2016,000078 / 12-Jul-2016 in RTGS,57221,Fifty Seven Thousand Two Hundred Twenty One,7598,Seven Thousand Five Hundred Ninety Eight,49623,Fourty Nine Thousand Six Hundred Twenty Three
409,409,044-11-000101,23-Jan-2013,27-Aug-2014,Providing Electrification to SC/ST houses at Vijayanandanagar slums in ward no.44,044 Marappana Palya,Executive Engineer Electrical West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Manoj Enterprises,9845008155,,First and Final,000113,23-Jan-2013,000034,30-Aug-2014,000117,30-Aug-2014,003467,29-Jun-2016,000078 / 12-Jul-2016 in RTGS,57259,Fifty Seven Thousand Two Hundred Fifty Nine,7603,Seven Thousand Six Hundred Three,49656,Fourty Nine Thousand Six Hundred Fifty Six
