,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
301,301,072-15-000036,29-Jan-2015,28-Oct-2015,Constructing  bus shelter in BIllekallu and Improvements to roads in Daninamande in ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000112,28-Jan-2015,000136,28-Oct-2015,000218,05-Nov-2015,006432,22-Mar-2016,000005 / 07-Apr-2016 in RTGS,1976880,Nineteen Lakh Seventy Six Thousand Eight Hundred Eighty ,165093,One Lakh Sixty Five Thousand Ninety Three,1811787,Eighteen Lakh Eleven Thousand Seven Hundred Eighty Seven
302,302,072-12-000137,22-Jan-2015,19-Feb-2016,Construction of Samudaya Bhavana at Gidadakonenahalli in Ward No 72 Herohalli in RRN Zone,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Nirmithi Kendra Bangalore Urban,8277072399,,Running,100104,22-Jan-2015,000079,22-Feb-2016,000345,24-Feb-2016,004273,04-Aug-2016,000094 / 09-Aug-2016 in RTGS,6060426,Sixty  Lakh Sixty  Thousand Four Hundred Twenty Six,446919,Four Lakh Fourty Six Thousand Nine Hundred Nineteen,5613507,Fifty Six Lakh Thirteen Thousand Five Hundred Seven
303,303,072-15-000031,16-Dec-2014,27-Jun-2015,Drilling of Borewells in ward no 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,"M/S, Sushma Engineering Works. Prop: Devaraj",9845007498,,First and Final,000097,16-Dec-2014,000066,22-Jul-2015,000099,31-Jul-2015,005886,26-Feb-2016,003102 / 19-Mar-2016 in RTGS,1111580,Eleven Lakh Eleven Thousand Five Hundred Eighty ,80473,Eighty  Thousand Four Hundred Seventy Three,1031107,Ten Lakh Thirty One Thousand One Hundred Seven
304,304,072-12-000112,20-Nov-2014,19-Sep-2015,Eastimate for the Construction of  school  room building at Gidadakonenahalli  ward no 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Maruthi Electricals ,9845021612,,Running,000010,20-Nov-2014,000051,07-Oct-2015,000077,08-Oct-2015,005659,08-Sep-2017,000224 / 20-Sep-2017 in RTGS,15930,Fifteen Thousand Nine Hundred Thirty ,1155,One Thousand One Hundred Fifty Five,14775,Fourteen Thousand Seven Hundred Seventy Five
305,305,072-12-000117,19-Nov-2014,19-Sep-2015,Eastimate for the Construction of  School room building for old school at  Muddayanapalya  ward no 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Maruthi Electricals,9845021612,,Running,000009,20-Nov-2014,000049,07-Oct-2015,000075,08-Oct-2015,005658,08-Sep-2017,000224 / 20-Sep-2017 in RTGS,31469,Thirty One Thousand Four Hundred Sixty Nine,3993,Three Thousand Nine Hundred Ninety Three,27476,Twenty Seven Thousand Four Hundred Seventy Six
306,306,072-12-000110,20-Nov-2014,19-May-2015,Estimate for the construction of Toilet block school in bilekal janata colony ward no 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Sri Venkateshwara Electricals ,9845729079,,Running,000008,20-Nov-2014,000052,29-Jan-2015,000054,29-Jan-2015,007229,13-Feb-2017,000190 / 17-Feb-2017 in RTGS,23699,Twenty Three Thousand Six Hundred Ninety Nine,2631,Two Thousand Six Hundred Thirty One,21068,Twenty One Thousand Sixty Eight
307,307,072-12-000119,20-Nov-2014,19-May-2015,Providing Electrical fitting to Ward Office at ward No 72 Herohalli ,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P2431 Construction of Ward Office in Ward No. 72,Sai Electricom ,9845351993,,Running,000006,20-Nov-2014,000050,29-Jan-2015,000052,29-Jan-2015,007228,13-Feb-2017,000190 / 17-Feb-2017 in RTGS,98555,Ninety Eight Thousand Five Hundred Fifty Five,10938,Ten Thousand Nine Hundred Thirty Eight,87617,Eighty Seven Thousand Six Hundred Seventeen
308,308,072-12-000119,20-Nov-2014,19-May-2015,Providing aluminium Partition Furnitures and other works to ward office in ward no 72 RR Nagara Zone,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P2431 Construction of Ward Office in Ward No. 72,Sai Electricom,9845351993,,Running,000007,20-Nov-2014,000051,29-Jan-2015,000053,29-Jan-2015,000047,11-Apr-2016,000014 / 29-Apr-2016 in RTGS,94448,Ninety Four Thousand Four Hundred Fourty Eight,10482,Ten Thousand Four Hundred Eighty Two,83966,Eighty Three Thousand Nine Hundred Sixty Six
309,309,072-15-000007,05-Nov-2014,22-Feb-2015,Providing Drainage Systerm at Missing Bits of Maruthi Nagara and Prasanna Layout in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Sri Lakshmisha ,9844132943,,First and Final,000091,05-Nov-2014,000231,27-Mar-2015,000569,27-Mar-2015,000380,17-Apr-2017,000027 / 22-Apr-2017 in RTGS,2179080,Twenty One Lakh Seventy Nine Thousand Eighty ,137353,One Lakh Thirty Seven Thousand Three Hundred Fifty Three,2041727,Twenty  Lakh Fourty One Thousand Seven Hundred Twenty Seven
310,310,072-15-000025,20-Sep-2014,27-Feb-2015,Improvement to Roads and Drains at Mahadeshwaranagar 1st cross  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000078,20-Sep-2014,000217,28-Feb-2015,000546,28-Feb-2015,008206,14-Mar-2017,000216 / 16-Mar-2017 in RTGS,1498248,Fourteen Lakh Ninety Eight Thousand Two Hundred Fourty Eight,214941,Two Lakh Fourteen Thousand Nine Hundred Fourty One,1283307,Twelve Lakh Eighty Three Thousand Three Hundred Seven
311,311,072-15-000026,20-Sep-2014,25-Feb-2015,Improvements  to Roads and Drains at Muneshwaranagar and Vigneswaranagar balance cross roads  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000079,20-Sep-2014,000216,28-Feb-2015,000545,28-Feb-2015,008158,10-Mar-2017,000216 / 16-Mar-2017 in RTGS,2513602,Twenty Five Lakh Thirteen Thousand Six Hundred Two,361101,Three Lakh Sixty One Thousand One Hundred One,2152501,Twenty One Lakh Fifty Two Thousand Five Hundred One
312,312,072-15-000022,20-Sep-2014,13-Dec-2014,Providing Drainage at Missing Bit of Thunganagar  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000077,20-Sep-2014,000185,26-Dec-2014,000454,29-Dec-2014,006898,23-Jan-2017,000179 / 28-Jan-2017 in RTGS,1989436,Nineteen Lakh Eighty Nine Thousand Four Hundred Thirty Six,265703,Two Lakh Sixty Five Thousand Seven Hundred Three,1723733,Seventeen Lakh Twenty Three Thousand Seven Hundred Thirty Three
313,313,072-15-000020,22-Sep-2014,18-Oct-2014,Providing and Laying Drainage (Missing Bits) in Bydrahalli and BEL Layout  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000076,20-Sep-2014,000168,27-Nov-2014,000437,29-Nov-2014,006305,03-Jan-2017,000164 / 05-Jan-2017 in RTGS,196912,One Lakh Ninety Six Thousand Nine Hundred Twelve,26435,Twenty Six Thousand Four Hundred Thirty Five,170477,One Lakh Seventy  Thousand Four Hundred Seventy Seven
314,314,072-15-000015,04-Sep-2014,22-Jan-2016,D I Pipeline Maintenance  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"The Technical Manager, KRIDL",9845235505,,First and Final,000711,04-Sep-2014,000225,28-Jan-2016,000363,27-Feb-2016,006743,18-Jan-2017,000198 / 25-Feb-2017 in RTGS,996828,Nine Lakh Ninety Six Thousand Eight Hundred Twenty Eight,80775,Eighty  Thousand Seven Hundred Seventy Five,916053,Nine Lakh Sixteen Thousand Fifty Three
315,315,072-15-000014,25-Oct-2014,02-Jan-2016,Providing Additional GI Pipe and Cable for old Borewells  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000054,04-Sep-2014,000219,28-Jan-2016,000347,30-Jan-2016,002359,12-Jun-2016,000058 / 17-Jun-2016 in RTGS,497294,Four Lakh Ninety Seven Thousand Two Hundred Ninety Four,40308,Fourty  Thousand Three Hundred Eight,456986,Four Lakh Fifty Six Thousand Nine Hundred Eighty Six
316,316,072-15-000008,04-Sep-2014,03-Sep-2015,Water Supply Maintenance Northern Side of Ward No 72 Heroalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,Running,000050,04-Sep-2014,000090,31-Aug-2015,000146,31-Aug-2015,003672,08-Oct-2015,001149 / 17-Oct-2015 in RTGS,851349,Eight Lakh Fifty One Thousand Three Hundred Fourty Nine,69469,Sixty Nine Thousand Four Hundred Sixty Nine,781880,Seven Lakh Eighty One Thousand Eight Hundred Eighty 
317,317,072-15-000009,04-Sep-2014,03-Sep-2015,Water Supply Maintenance Southern Side of Ward No 72 Heroalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,Running,000051,04-Sep-2014,000089,31-Aug-2015,000147,31-Aug-2015,003673,08-Oct-2015,001149 / 17-Oct-2015 in RTGS,852503,Eight Lakh Fifty Two Thousand Five Hundred Three,69565,Sixty Nine Thousand Five Hundred Sixty Five,782938,Seven Lakh Eighty Two Thousand Nine Hundred Thirty Eight
318,318,072-15-000008,04-Sep-2014,03-Sep-2015,Water Supply Maintenance Northern Side of Ward No 72 Heroalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,Running,000050,04-Sep-2014,046/15,29-Jun-2015,000085,30-Jun-2015,003152,18-Sep-2015,000966 / 21-Sep-2015 in RTGS,1413413,Fourteen Lakh Thirteen Thousand Four Hundred Thirteen,115334,One Lakh Fifteen Thousand Three Hundred Thirty Four,1298079,Twelve Lakh Ninety Eight Thousand Seventy Nine
319,319,072-15-000009,04-Sep-2014,03-Sep-2015,Water Supply Maintenance Southern Side of Ward No 72 Heroalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,Running,000051,04-Sep-2014,045/15,29-Jun-2015,000086,30-Jun-2015,003153,18-Sep-2015,000966 / 21-Sep-2015 in RTGS,1401570,Fourteen Lakh One Thousand Five Hundred Seventy ,114369,One Lakh Fourteen Thousand Three Hundred Sixty Nine,1287201,Twelve Lakh Eighty Seven Thousand Two Hundred One
320,320,072-15-000008,04-Sep-2014,26-Dec-2014,Water Supply Maintenance Northern Side of Ward No 72 Heroalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,Running,000050,04-Sep-2014,000227,16-Mar-2015,000567,26-Mar-2015,001986,07-Aug-2015,000497 / 11-Aug-2015 in RTGS,1196209,Eleven Lakh Ninety Six Thousand Two Hundred Nine,97609,Ninety Seven Thousand Six Hundred Nine,1098600,Ten Lakh Ninety Eight Thousand Six Hundred 
321,321,072-15-000009,04-Sep-2014,26-Dec-2014,Water Supply Maintenance Southern Side of Ward No 72 Heroalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,Running,000051,04-Sep-2014,000228,16-Mar-2015,000568,26-Mar-2015,001987,07-Aug-2015,000497 / 11-Aug-2015 in RTGS,1204254,Twelve Lakh Four Thousand Two Hundred Fifty Four,98268,Ninety Eight Thousand Two Hundred Sixty Eight,1105986,Eleven Lakh Five Thousand Nine Hundred Eighty Six
322,322,072-15-000027,04-Sep-2014,23-Feb-2015,Providing Debries Removal at  Ward Limits in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,100060,04-Sep-2014,000226,28-Feb-2015,000573,28-Feb-2015,002681,01-Sep-2015,000794 / 03-Sep-2015 in RTGS,792391,Seven Lakh Ninety Two Thousand Three Hundred Ninety One,55468,Fifty Five Thousand Four Hundred Sixty Eight,736923,Seven Lakh Thirty Six Thousand Nine Hundred Twenty Three
323,323,072-15-000010,06-Sep-2014,02-Oct-2014,Providing of PVC Pipeline Eastern Side (missing Bits) in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000052,04-Sep-2014,000164,31-Oct-2014,000436,29-Nov-2014,003162,18-Sep-2015,000965 / 21-Sep-2015 in RTGS,998100,Nine Lakh Ninety Eight Thousand One Hundred ,131369,One Lakh Thirty One Thousand Three Hundred Sixty Nine,866731,Eight Lakh Sixty Six Thousand Seven Hundred Thirty One
324,324,072-15-000023,04-Sep-2014,21-Nov-2014,Construction of Culverts at Herohalli ward limits  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,100058,04-Sep-2014,000171,28-Nov-2014,000462,28-Nov-2014,002682,01-Sep-2015,000794 / 03-Sep-2015 in RTGS,477687,Four Lakh Seventy Seven Thousand Six Hundred Eighty Seven,42016,Fourty Two Thousand Sixteen,435671,Four Lakh Thirty Five Thousand Six Hundred Seventy One
325,325,072-15-000016,05-Aug-2014,26-Sep-2014,Providing Ganesh Immerssion in Herohalli Lake for the year 2013-14 in Ward Limits  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000068,04-Sep-2014,000138,29-Sep-2014,000364,30-Sep-2014,005912,28-Nov-2016,000153 / 15-Dec-2016 in RTGS,296104,Two Lakh Ninety Six Thousand One Hundred Four,22673,Twenty Two Thousand Six Hundred Seventy Three,273431,Two Lakh Seventy Three Thousand Four Hundred Thirty One
326,326,072-15-000017,04-Sep-2014,29-Sep-2014,Providing Ganesh Immerssion in Herohalli Lake for the year 2014-15 in Ward Limits  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000069,04-Sep-2014,000137,29-Sep-2014,000363,30-Sep-2014,005169,17-Sep-2016,000127 / 06-Oct-2016 in RTGS,499968,Four Lakh Ninety Nine Thousand Nine Hundred Sixty Eight,65794,Sixty Five Thousand Seven Hundred Ninety Four,434174,Four Lakh Thirty Four Thousand One Hundred Seventy Four
327,327,072-15-000018,04-Sep-2014,29-Sep-2014,Drilling of Borewells and Providing Electrification at Maruthi Nagar Prasanna Layout Vigneshwaranagar Muneshwaranagar Mahadeshwaranagar in Ward Limits  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000056,04-Sep-2014,000136,29-Sep-2014,000353,30-Sep-2014,006121,03-Mar-2016,000005 / 07-Apr-2016 in RTGS,1174513,Eleven Lakh Seventy Four Thousand Five Hundred Thirteen,154822,One Lakh Fifty Four Thousand Eight Hundred Twenty Two,1019691,Ten Lakh Nineteen Thousand Six Hundred Ninety One
328,328,072-15-000019,04-Sep-2014,26-Sep-2014,Drilling of Borewells and Providing Electrification at  Bydrahalli Kempegowdananagar Tunganagar Bilekallu Muddiyanapalya in Ward Limits  in  Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000055,04-Sep-2014,000140,29-Sep-2014,000354,30-Sep-2014,003163,18-Sep-2015,000965 / 21-Sep-2015 in RTGS,2979846,Twenty Nine Lakh Seventy Nine Thousand Eight Hundred Fourty Six,392349,Three Lakh Ninety Two Thousand Three Hundred Fourty Nine,2587497,Twenty Five Lakh Eighty Seven Thousand Four Hundred Ninety Seven
329,329,072-14-000020,02-Aug-2014,26-Nov-2016,Opening and Cleaning of cross road Drain and SWD Drain in ward limits in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"Sri, G, Mahendra, Sree Manojava Enterprises",9483047979,,First and Final,000044,02-Aug-2014,000207,30-Nov-2015,000328,31-Dec-2015,004408,08-Aug-2016,000100 / 17-Aug-2016 in RTGS,477040,Four Lakh Seventy Seven Thousand Fourty ,34100,Thirty Four Thousand One Hundred ,442940,Four Lakh Fourty Two Thousand Nine Hundred Fourty 
330,330,072-13-000088,08-Dec-2014,18-Mar-2015,Construction of Bus Shulters at Northern side of Magadi main road in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,M R GIRISHGOWDA,9845632291,,Final,000033,02-Aug-2014,000012,28-Apr-2015,000031,29-Apr-2015,000417,19-Apr-2017,000025 / 21-Apr-2017 in RTGS,3300300,Thirty Three Lakh Three Hundred ,227173,Two Lakh Twenty Seven Thousand One Hundred Seventy Three,3073127,Thirty  Lakh Seventy Three Thousand One Hundred Twenty Seven
331,331,072-13-000089,08-Dec-2014,19-Mar-2015,Construction of Bus Shulters at Southern side of Magadi main road in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,B SIDDEGOWDA,9731449749,,Final,000035,02-Aug-2014,000013,28-Apr-2015,000033,29-Apr-2015,000418,19-Apr-2017,000025 / 21-Apr-2017 in RTGS,3305599,Thirty Three Lakh Five Thousand Five Hundred Ninety Nine,224722,Two Lakh Twenty Four Thousand Seven Hundred Twenty Two,3080877,Thirty  Lakh Eighty  Thousand Eight Hundred Seventy Seven
332,332,072-15-000004,05-Aug-2014,31-Oct-2014,Drilling of Borewells and Providing PVC Pipeline and other Accessories at Anjananagar and Byadrahalli in Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,KRIDL,9845235505,,First and Final,000040,02-Aug-2014,000162,31-Oct-2014,000416,29-Nov-2014,003161,18-Sep-2015,000965 / 21-Sep-2015 in RTGS,991048,Nine Lakh Ninety One Thousand Fourty Eight,122601,One Lakh Twenty Two Thousand Six Hundred One,868447,Eight Lakh Sixty Eight Thousand Four Hundred Fourty Seven
333,333,072-14-000091,23-Jul-2014,15-Oct-2014,"Improvements and asphalting to road Mahadeshwarnagar main road from Magadi main road from Magadi main road to Nagarahole Nagar in Herohalli, Ward No. 72 of Herohalli sub division Balance Portion.",072 Herohalli,Executive Engineer Road Infrastructure Rajarajeshwari Nagar Division Central Zone,P1732 Road network arterial roads (Project Division and Major Road Division),M/s K K Plastic Waste Management Ltd,9880045817,,Running,000147,23-Jul-2014,000008,25-May-2016,000008,25-May-2016,002916,25-Jun-2018,000103 / 27-Jun-2018 in RTGS,36626,Thirty Six Thousand Six Hundred Twenty Six,2198,Two Thousand One Hundred Ninety Eight,34428,Thirty Four Thousand Four Hundred Twenty Eight
334,334,072-14-000069,15-Jul-2014,25-Aug-2014,Improvement and asphalting at Muneswara Block cross roads in W.N 72 ,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,KRIDL,9845235505,,First and Final,000028,15-Jul-2014,000327,30-Aug-2014,000327,30-Aug-2014,002342,21-Aug-2015,000646 / 24-Aug-2015 in RTGS,2999706,Twenty Nine Lakh Ninety Nine Thousand Seven Hundred Six,399163,Three Lakh Ninety Nine Thousand One Hundred Sixty Three,2600543,Twenty Six Lakh Five Hundred Fourty Three
335,335,072-14-000070,15-Jul-2014,25-Aug-2014,Improvement and asphalting at BTS layout cross roads in W.N 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,KRIDL,9845235505,,First and Final,000029,15-Jul-2014,000121,30-Aug-2014,000326,30-Aug-2014,002341,21-Aug-2015,000647 / 24-Aug-2015 in RTGS,1996105,Nineteen Lakh Ninety Six Thousand One Hundred Five,268430,Two Lakh Sixty Eight Thousand Four Hundred Thirty ,1727675,Seventeen Lakh Twenty Seven Thousand Six Hundred Seventy Five
336,336,072-14-000071,15-Jul-2014,25-Aug-2014,Improvemnts and asphalting at Syndicate Bank layout cross roads in W.N 72  ,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,KRIDL,9845235505,,First and Final,000030,15-Jul-2014,000119,30-Aug-2014,000325,30-Aug-2014,002343,21-Aug-2015,000641 / 24-Aug-2015 in RTGS,2996790,Twenty Nine Lakh Ninety Six Thousand Seven Hundred Ninety ,400329,Four Lakh Three Hundred Twenty Nine,2596461,Twenty Five Lakh Ninety Six Thousand Four Hundred Sixty One
337,337,072-13-000063,14-May-2014,29-Dec-2014,Providing UGD Pipe line and other developmental works in 1st cross of herohalli colony(Eastern side) in herohalli  ward no 72,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",G.Venkatesh (Mahendra Engineering Works),9448203712,,Running,000007,14-May-2014,000173,31-Dec-2014,000513,31-Dec-2014,003768,15-Oct-2015,001179 / 13-Nov-2015 in RTGS,1850910,Eighteen Lakh Fifty  Thousand Nine Hundred Ten,115405,One Lakh Fifteen Thousand Four Hundred Five,1735505,Seventeen Lakh Thirty Five Thousand Five Hundred Five
338,338,072-14-000030,03-Mar-2014,22-May-2014,Drilling Borewells Electrification And Providing PVC Pipe line  and Other Accessories at Eastern Side of Herohalli Area in Ward no-72 of Herohalli Sub-Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,"The Technical Manager, KRIDL",9845235505,,First and Final,000299,03-Mar-2014,000021,26-May-2014,000089,31-May-2014,002740,03-Sep-2015,000824 / 05-Sep-2015 in RTGS,4884908,Fourty Eight Lakh Eighty Four Thousand Nine Hundred Eight,594655,Five Lakh Ninety Four Thousand Six Hundred Fifty Five,4290253,Fourty Two Lakh Ninety  Thousand Two Hundred Fifty Three
339,339,072-14-000068,03-Mar-2014,23-Apr-2014,Drilling of Borewells at Appanappa badavane and Kempegowda nagar at Herohalli in W.N 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,KRIDL,9901899099,,First and Final,000301,03-Mar-2014,000036,31-May-2014,000096,31-May-2014,005241,29-Jan-2016,002722 / 11-Feb-2016 in RTGS,971654,Nine Lakh Seventy One Thousand Six Hundred Fifty Four,118437,One Lakh Eighteen Thousand Four Hundred Thirty Seven,853217,Eight Lakh Fifty Three Thousand Two Hundred Seventeen
340,340,072-12-000140,01-Aug-2013,04-Feb-2014,Providing Basic Amenities to Burial Ground at Byadarahalli BEL Layout in Ward No 72 Herohalli in RRN Zone,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Maruthi Electricals,9845021612,,Running,000053,28-Feb-2014,000110,28-Feb-2014,000128,28-Feb-2014,000816,30-Apr-2016,000021 / 06-May-2016 in RTGS,17017,Seventeen Thousand Seventeen,1221,One Thousand Two Hundred Twenty One,15796,Fifteen Thousand Seven Hundred Ninety Six
341,341,072-14-000005,10-Feb-2014,28-Feb-2015,Providing Improvement and Developments to Tunganagara  Main Road and cross roads in ward no 72 Herohalli  (Location changed to KSRTC Layout main Road from Mahadeshwaranagara main road to Andrahalli main road),072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,"Technical Manager (WEST) Karnataka Rural Infrastructure Development Ltd.,",8904904737,,Running,000097,10-Feb-2014,000201,28-Feb-2015,000588,28-Feb-2015,002133,18-Aug-2015,000587 / 19-Aug-2015 in RTGS,4839077,Fourty Eight Lakh Thirty Nine Thousand Seventy Seven,416773,Four Lakh Sixteen Thousand Seven Hundred Seventy Three,4422304,Fourty Four Lakh Twenty Two Thousand Three Hundred Four
342,342,072-14-000003,10-Feb-2014,27-Mar-2014,Providing Improvement and Developments to Mahadeshwaranagara Main Road ward no 72 Herohalli  ,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000095,10-Feb-2014,000338,27-Mar-2014,000705,27-Mar-2014,004509,02-Jan-2016,002094 / 08-Jan-2016 in RTGS,4893718,Fourty Eight Lakh Ninety Three Thousand Seven Hundred Eighteen,628985,Six Lakh Twenty Eight Thousand Nine Hundred Eighty Five,4264733,Fourty Two Lakh Sixty Four Thousand Seven Hundred Thirty Three
343,343,072-14-000004,10-Feb-2014,29-Mar-2014,Providing Improvement and Developments to KEB road and Cross  Roads In Anjananagara  ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000096,10-Feb-2014,000331,27-Mar-2014,000680,27-Mar-2014,004507,02-Jan-2016,002092 / 08-Jan-2016 in RTGS,3777708,Thirty Seven Lakh Seventy Seven Thousand Seven Hundred Eight,521326,Five Lakh Twenty One Thousand Three Hundred Twenty Six,3256382,Thirty Two Lakh Fifty Six Thousand Three Hundred Eighty Two
344,344,072-14-000007,10-Feb-2014,27-Mar-2014,Providing CC drain covering slab and CC roads to Cross roads in Byadarahalli village ward no 72 Herohalli  ,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000099,10-Feb-2014,000335,27-Mar-2014,000704,27-Mar-2014,002575,29-Aug-2015,000776 / 31-Aug-2015 in RTGS,4836448,Fourty Eight Lakh Thirty Six Thousand Four Hundred Fourty Eight,424186,Four Lakh Twenty Four Thousand One Hundred Eighty Six,4412262,Fourty Four Lakh Twelve Thousand Two Hundred Sixty Two
